站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58931,20230511202357,1.6,1005.5,5,199,7.8,0.3,10143.1
58933,20230511202357,27.9,1022.4,64,142,7.2,0.3,10467.2
58936,20230511202357,22.8,1015.7,71,179,9.9,0.0,10440.0
58944,20230511202357,0.1,1019.2,79,352,11.2,0.7,10112.6
59113,20230511202357,22.7,1025.1,61,115,13.1,0.9,10492.2
59126,20230511202357,8.1,1015.7,44,151,11.8,1.4,10451.8
59133,20230511202357,19.7,1008.9,40,263,1.2,0.1,10119.6
59134,20230511202357,25.3,1002.9,23,99,2.3,0.4,10006.8
59321,20230511202357,6.0,1014.3,73,143,12.9,0.1,10408.9
52323,20230511202357,24.0,1011.7,65,33,0.4,0.7,10396.7
52418,20230511202357,2.4,1008.0,50,14,1.7,0.1,10179.9
52424,20230511202357,5.3,1014.9,16,34,0.8,0.1,10221.5
52436,20230511202357,1.3,1003.2,58,316,8.0,0.6,10247.9
52446,20230511202357,30.6,1010.5,90,33,1.7,0.9,10394.0
52447,20230511202357,11.8,1017.2,55,286,13.0,1.5,10051.7
52533,20230511202357,7.8,1017.8,94,228,0.3,0.0,10322.0
52546,20230511202357,8.4,1002.3,88,125,14.0,0.5,10187.6
52652,20230511202357,2.3,1022.2,98,345,14.2,1.0,10404.8
52661,20230511202357,6.3,1009.4,9,314,5.6,1.4,10190.9
52674,20230511202357,18.7,1001.4,94,47,11.8,1.5,10368.0
52679,20230511202357,21.8,1016.2,90,176,9.5,0.5,10349.4
52681,20230511202357,1.1,1024.9,100,131,10.1,0.4,10214.5
52787,20230511202357,4.8,1012.2,59,154,2.6,1.0,10375.0
52797,20230511202357,8.7,1015.4,22,65,10.4,0.3,10396.2
52884,20230511202357,17.8,1012.1,29,349,10.3,0.6,10293.4
52895,20230511202357,30.8,1016.4,72,20,12.3,1.0,10320.1
52983,20230511202357,0.5,1020.1,53,249,0.0,1.1,10280.3
52984,20230511202357,29.8,1023.8,64,214,6.8,0.5,10164.2
52986,20230511202357,2.9,1002.2,5,288,5.8,0.5,10060.8
52996,20230511202357,27.5,1001.5,35,14,10.4,1.3,10068.3
53821,20230511202357,18.0,1011.2,60,293,4.3,1.5,10414.2
53915,20230511202357,2.6,1006.1,98,153,11.2,0.0,10326.0
53923,20230511202357,17.4,1016.0,31,194,9.7,1.5,10030.0
56074,20230511202357,20.7,1008.2,4,211,7.9,0.1,10059.1
56080,20230511202357,16.6,1004.2,93,184,7.4,0.7,10397.9
56093,20230511202357,31.9,1018.4,44,334,9.5,1.2,10429.8
56096,20230511202357,9.4,1021.5,79,79,4.8,0.4,10126.9
57014,20230511202357,12.8,1010.4,100,255,12.1,0.2,10291.2
57996,20230511202357,29.7,1007.9,16,67,4.1,0.8,10450.9
59072,20230511202357,26.8,1023.3,73,45,8.2,1.1,10424.1
59082,20230511202357,1.1,1008.7,91,249,0.8,0.8,10197.0
59087,20230511202357,13.2,1020.1,75,357,8.0,0.6,10483.7
59088,20230511202357,32.6,1013.3,43,326,2.2,0.2,10481.7
59096,20230511202357,5.8,1000.8,50,201,13.1,0.6,10358.0
59097,20230511202357,26.9,1021.4,71,136,9.7,0.4,10468.7
59107,20230511202357,1.6,1003.1,67,227,6.4,0.5,10473.0
59116,20230511202357,32.2,1016.4,90,322,4.9,1.1,10231.2
59117,20230511202357,30.4,1013.6,8,119,0.9,0.0,10138.0
59271,20230511202357,25.0,1014.2,92,121,2.4,0.9,10475.7
59278,20230511202357,26.2,1011.5,95,150,10.6,0.5,10342.5
59280,20230511202357,7.5,1019.3,22,351,7.7,1.4,10214.0
59287,20230511202357,13.3,1014.9,35,32,8.7,1.3,10438.2
59289,20230511202357,27.2,1012.9,65,72,8.6,0.7,10340.7
59293,20230511202357,29.4,1020.5,63,133,14.6,0.4,10497.0
59294,20230511202357,33.4,1013.1,65,77,12.9,0.6,10364.4
59298,20230511202357,28.2,1003.0,74,137,14.6,0.0,10443.5
59303,20230511202357,17.4,1019.0,82,293,5.9,0.2,10145.5
59304,20230511202357,20.4,1013.5,83,300,7.6,0.0,10471.6
59306,20230511202357,34.8,1003.9,14,16,2.8,0.2,10267.4
59310,20230511202357,23.0,1005.1,6,250,1.6,0.7,10378.9
59316,20230511202357,4.1,1011.9,49,89,4.6,0.6,10499.1
59317,20230511202357,11.8,1023.5,64,176,8.7,0.1,10120.9
59324,20230511202357,30.1,1025.8,15,107,4.7,1.2,10029.0
59456,20230511202357,0.7,1008.8,22,157,12.4,1.1,10411.2
59462,20230511202357,15.6,1022.8,67,69,4.9,1.4,10116.6
59478,20230511202357,11.9,1023.8,45,253,7.8,1.5,10258.3
59485,20230511202357,2.2,1016.7,79,321,14.7,0.0,10312.6
59488,20230511202357,21.6,1005.4,86,194,13.2,0.2,10267.6
59493,20230511202357,5.3,1012.5,71,163,14.3,0.8,10299.5
59501,20230511202357,20.1,1006.0,24,310,0.3,0.3,10312.5
59658,20230511202357,35.0,1017.0,54,262,12.9,1.1,10361.3
59663,20230511202357,31.3,1014.2,5,284,0.4,1.3,10074.5
59664,20230511202357,33.8,1023.0,63,347,3.5,0.4,10423.7
59673,20230511202357,17.4,1018.0,67,85,3.0,0.5,10091.7
59754,20230511202357,14.7,1003.4,12,279,13.6,0.0,10488.5
57947,20230511202357,1.4,1010.9,58,316,12.8,0.9,10435.4
57957,20230511202357,15.3,1002.8,24,193,0.3,1.3,10092.7
57958,20230511202357,24.3,1003.6,75,73,9.8,0.0,10030.1
59021,20230511202357,11.6,1008.7,19,154,4.1,0.1,10141.7
59023,20230511202357,17.5,1016.0,8,306,9.6,0.4,10106.8
59027,20230511202357,8.8,1012.2,68,41,3.0,0.6,10425.7
59037,20230511202357,23.5,1000.2,55,288,5.1,0.0,10405.5
59046,20230511202357,5.6,1002.6,5,270,0.3,1.1,10482.2
59058,20230511202357,32.1,1008.2,30,145,10.0,0.8,10127.7
59065,20230511202357,7.6,1022.0,19,173,2.8,1.0,10357.8
59209,20230511202357,25.7,1007.3,70,338,5.8,0.8,10347.6
59211,20230511202357,6.2,1004.8,32,332,2.9,0.4,10273.3
59218,20230511202357,25.5,1001.4,39,142,6.3,1.2,10282.8
59228,20230511202357,21.4,1015.6,84,300,0.9,1.3,10437.4
59242,20230511202357,20.0,1025.6,73,169,12.2,0.2,10196.0
59254,20230511202357,15.7,1016.7,78,325,8.0,0.9,10168.3
59265,20230511202357,30.3,1010.0,53,36,5.4,1.4,10200.6
59417,20230511202357,6.7,1005.7,39,273,2.1,1.3,10247.0
59431,20230511202357,31.6,1024.2,31,291,7.0,0.7,10362.9
59446,20230511202357,33.4,1015.1,73,86,2.3,0.5,10069.0
59453,20230511202357,34.4,1006.0,82,17,0.5,0.1,10488.2
59626,20230511202357,34.2,1023.4,46,311,9.4,1.1,10116.7
59631,20230511202357,4.3,1025.6,62,17,4.0,1.1,10411.9
59632,20230511202357,21.5,1005.8,93,145,14.9,0.0,10157.6
59644,20230511202357,32.3,1002.3,8,20,7.8,0.0,10076.0
59647,20230511202357,24.1,1013.7,64,239,10.6,0.4,10205.4
56691,20230511202357,24.8,1000.8,99,307,10.9,1.1,10211.0
56693,20230511202357,12.8,1025.0,37,251,5.3,0.9,10192.4
56792,20230511202357,12.6,1024.2,5,51,6.5,1.5,10311.3
56793,20230511202357,19.6,1025.3,62,212,13.0,0.0,10403.6
57606,20230511202357,7.8,1006.2,15,219,8.7,0.8,10180.5
57614,20230511202357,15.4,1021.4,76,307,7.9,1.1,10436.6
57625,20230511202357,10.6,1023.7,32,41,14.0,1.5,10175.5
57647,20230511202357,11.9,1018.8,85,153,10.3,0.1,10347.6
57707,20230511202357,30.5,1022.7,70,93,1.1,0.3,10445.8
57710,20230511202357,25.7,1009.9,24,346,12.5,0.2,10215.3
57712,20230511202357,21.9,1022.1,56,351,0.4,0.6,10031.4
57718,20230511202357,5.2,1012.6,6,333,2.1,1.0,10184.4
57722,20230511202357,25.0,1017.9,97,229,11.1,0.5,10421.7
57729,20230511202357,25.2,1007.2,48,32,10.2,1.0,10166.5
57731,20230511202357,14.3,1025.5,64,334,8.2,0.3,10022.0
57741,20230511202357,8.6,1023.7,10,244,7.9,1.1,10065.3
57803,20230511202357,31.7,1005.4,49,307,14.8,1.3,10359.1
57805,20230511202357,21.3,1003.7,24,186,1.7,1.5,10268.3
57806,20230511202357,0.5,1005.8,82,218,1.4,1.3,10281.2
57816,20230511202357,2.4,1021.1,62,324,2.3,0.3,10039.2
57825,20230511202357,14.8,1023.3,10,187,4.9,1.0,10261.6
57827,20230511202357,0.8,1014.5,75,201,6.9,1.0,10117.8
57832,20230511202357,11.3,1012.1,12,107,11.4,0.4,10299.4
57839,20230511202357,12.3,1025.9,43,208,10.5,0.4,10302.5
57840,20230511202357,33.4,1013.2,33,275,1.5,1.4,10198.1
57902,20230511202357,28.9,1010.4,81,43,6.1,1.1,10029.6
57906,20230511202357,24.7,1011.5,26,269,7.6,0.8,10207.5
57907,20230511202357,32.0,1002.0,87,273,7.2,1.3,10447.4
57910,20230511202357,0.3,1004.8,67,290,11.0,0.2,10471.9
57912,20230511202357,11.4,1014.9,93,293,10.0,0.9,10247.8
57916,20230511202357,31.7,1025.2,34,232,13.7,1.4,10076.3
57922,20230511202357,30.4,1007.1,42,199,12.9,0.4,10393.2
57926,20230511202357,32.1,1013.4,87,160,14.4,0.8,10448.6
57932,20230511202357,34.5,1003.6,42,63,10.3,0.5,10322.2
59758,20230511202357,2.3,1002.0,85,35,4.2,1.0,10058.0
59838,20230511202357,1.2,1026.3,73,98,2.5,0.5,10102.4
59845,20230511202357,5.0,1004.0,43,227,5.4,1.2,10172.3
59849,20230511202357,12.0,1019.6,31,294,4.3,0.7,10100.9
59855,20230511202357,3.2,1010.7,18,109,1.7,0.6,10295.3
59948,20230511202357,28.6,1002.7,76,73,10.0,1.1,10102.1
59954,20230511202357,32.7,1003.2,3,233,6.2,0.0,10240.8
59981,20230511202357,27.0,1026.0,33,217,11.1,1.4,10498.3
53399,20230511202357,22.1,1000.8,14,82,4.7,1.5,10472.3
53593,20230511202357,18.4,1024.2,21,108,11.1,0.4,10402.2
53698,20230511202357,9.8,1019.9,67,21,1.6,0.8,10128.7
53798,20230511202357,8.6,1022.4,72,120,14.1,1.1,10212.5
54308,20230511202357,9.2,1023.9,94,23,10.7,1.5,10335.8
54311,20230511202357,28.6,1001.7,23,1,13.1,1.0,10037.3
54401,20230511202357,22.4,1011.4,24,205,4.4,0.5,10414.2
54405,20230511202357,0.7,1024.1,26,273,7.8,0.4,10361.5
54423,20230511202357,28.2,1025.6,64,66,2.0,0.4,10273.6
54429,20230511202357,20.1,1023.5,9,154,5.9,0.6,10200.3
54436,20230511202357,28.6,1009.6,58,132,7.1,1.2,10309.0
54449,20230511202357,4.0,1000.7,89,99,8.5,0.5,10106.9
54518,20230511202357,33.4,1024.3,19,345,1.6,0.9,10474.3
54534,20230511202357,14.6,1023.0,54,329,10.7,0.9,10409.3
54535,20230511202357,29.1,1018.3,64,199,12.2,0.8,10099.3
54539,20230511202357,34.9,1012.7,87,180,7.6,0.2,10448.5
54602,20230511202357,4.8,1010.2,13,355,10.7,1.1,10381.5
54606,20230511202357,12.4,1007.6,25,243,10.8,1.3,10394.8
54618,20230511202357,33.7,1008.3,40,7,13.6,0.6,10429.8
54624,20230511202357,3.3,1021.2,43,173,2.5,0.8,10433.4
54705,20230511202357,18.9,1007.0,54,255,4.7,0.5,10466.5
53898,20230511202357,5.5,1019.5,56,150,6.7,0.7,10173.4
53986,20230511202357,10.7,1026.1,78,75,0.4,0.5,10229.0
57051,20230511202357,15.0,1003.1,82,353,4.4,0.3,10293.8
57067,20230511202357,5.5,1019.2,73,206,5.9,0.9,10060.6
57071,20230511202357,20.8,1002.7,38,342,9.3,0.8,10269.2
57077,20230511202357,21.5,1012.6,39,259,3.9,0.4,10486.2
57083,20230511202357,2.0,1025.2,70,339,5.8,1.0,10110.7
57084,20230511202357,33.1,1007.4,52,267,12.8,1.1,10462.0
57089,20230511202357,25.9,1005.0,49,195,14.4,0.9,10352.3
57091,20230511202357,19.6,1006.6,3,141,10.9,1.3,10435.0
57156,20230511202357,29.8,1000.6,81,55,9.8,0.1,10461.6
57178,20230511202357,26.8,1012.0,80,213,7.4,0.2,10201.9
57181,20230511202357,0.2,1000.2,95,133,0.9,0.2,10171.4
57193,20230511202357,22.6,1012.4,50,53,1.3,0.0,10224.2
57285,20230511202357,11.0,1007.2,41,301,0.8,0.4,10357.0
57290,20230511202357,32.0,1004.1,4,246,12.3,1.5,10251.4
57297,20230511202357,25.5,1016.4,73,23,12.9,0.6,10264.0
58005,20230511202357,26.4,1002.8,37,164,4.4,1.4,10433.7
58111,20230511202357,32.1,1022.5,38,0,13.7,0.1,10059.0
58208,20230511202357,28.4,1002.6,74,145,2.4,0.9,10011.3
50136,20230511202357,31.3,1022.9,56,127,3.5,0.7,10186.1
50246,20230511202357,11.6,1005.7,100,273,1.0,0.0,10102.6
50247,20230511202357,10.1,1024.7,88,276,6.4,1.2,10187.9
50349,20230511202357,9.9,1019.0,54,120,0.6,0.3,10460.4
50353,20230511202357,26.8,1012.6,81,329,7.0,0.3,10413.7
50442,20230511202357,9.1,1011.6,80,262,11.4,0.3,10201.8
50468,20230511202357,21.8,1009.0,77,193,13.9,0.4,10498.0
50557,20230511202357,6.5,1011.2,51,36,4.8,0.4,10264.6
50564,20230511202357,31.8,1003.6,14,197,13.7,1.3,10098.0
50656,20230511202357,26.5,1007.3,96,356,9.9,1.4,10091.3
50658,20230511202357,29.1,1020.5,18,202,2.2,0.6,10207.9
50674,20230511202357,3.8,1007.2,30,146,10.4,0.4,10162.8
50739,20230511202357,4.1,1015.1,31,169,6.9,1.5,10175.3
50742,20230511202357,30.3,1025.6,18,217,12.4,0.4,10035.8
50745,20230511202357,21.1,1025.5,29,69,14.6,0.1,10403.9
50756,20230511202357,33.0,1017.8,59,270,5.5,1.2,10126.9
50758,20230511202357,0.2,1020.2,72,356,1.0,0.1,10461.5
50774,20230511202357,1.6,1017.2,77,337,13.8,0.1,10490.2
50778,20230511202357,1.4,1023.7,44,117,9.9,0.7,10138.1
50788,20230511202357,10.1,1019.9,62,196,6.4,1.2,10215.9
50844,20230511202357,0.3,1000.2,47,174,13.6,0.9,10160.4
50853,20230511202357,18.5,1017.1,29,127,12.0,0.4,10271.5
50854,20230511202357,11.4,1003.9,75,182,5.8,0.1,10136.5
50862,20230511202357,17.2,1011.1,43,245,1.2,1.5,10222.6
50873,20230511202357,27.4,1006.7,20,68,13.9,0.5,10476.0
50877,20230511202357,15.3,1008.5,34,75,5.8,0.5,10317.2
50888,20230511202357,27.7,1025.4,19,256,1.8,0.4,10015.7
50950,20230511202357,2.6,1019.2,74,225,5.5,1.5,10432.6
50953,20230511202357,16.0,1000.1,64,315,9.8,1.0,10265.8
50955,20230511202357,22.7,1010.8,79,9,8.5,1.5,10342.4
50963,20230511202357,30.2,1022.1,48,111,14.5,1.0,10428.6
50968,20230511202357,0.4,1007.2,22,291,7.6,0.6,10258.5
50973,20230511202357,17.4,1009.7,72,332,13.5,1.1,10130.5
50978,20230511202357,20.4,1023.4,45,125,11.9,1.0,10286.6
50983,20230511202357,24.9,1016.1,93,189,1.2,0.3,10248.4
54094,20230511202357,22.4,1009.9,32,111,7.4,0.0,10279.2
54096,20230511202357,25.3,1017.9,97,356,11.3,1.1,10236.8
57251,20230511202357,9.8,1011.1,37,113,7.6,0.0,10184.2
57256,20230511202357,10.3,1025.0,59,54,9.1,0.2,10340.8
57259,20230511202357,28.9,1002.1,77,351,5.3,1.1,10181.4
57265,20230511202357,5.6,1006.0,3,111,1.1,1.0,10268.8
57278,20230511202357,17.2,1001.7,9,162,2.6,1.2,10054.3
57279,20230511202357,8.7,1015.4,19,289,3.4,0.8,10017.3
57355,20230511202357,0.0,1022.3,60,152,7.2,0.3,10401.1
57358,20230511202357,28.2,1014.9,32,138,10.6,0.9,10196.3
57359,20230511202357,31.2,1005.3,62,61,0.2,0.1,10312.2
57363,20230511202357,26.2,1007.2,24,212,4.8,0.5,10420.2
57378,20230511202357,33.5,1020.5,90,191,0.0,0.8,10227.6
57381,20230511202357,14.2,1021.5,41,91,13.0,0.7,10291.7
57395,20230511202357,20.3,1010.1,4,226,4.1,0.4,10034.7
57399,20230511202357,21.8,1001.0,64,184,5.4,0.2,10432.9
57439,20230511202357,14.8,1014.1,43,87,5.3,0.8,10010.0
57445,20230511202357,34.9,1000.2,96,230,7.0,1.5,10381.5
57447,20230511202357,1.7,1025.3,44,218,11.6,1.4,10334.2
57458,20230511202357,31.7,1004.2,45,4,14.9,1.1,10304.2
57461,20230511202357,10.2,1014.2,90,7,3.0,0.3,10479.6
57476,20230511202357,19.2,1021.0,98,280,14.8,0.4,10305.5
57482,20230511202357,20.0,1013.1,57,350,9.1,0.0,10313.4
57483,20230511202357,6.3,1008.5,58,288,1.3,0.1,10299.6
57493,20230511202357,5.1,1005.5,6,178,5.9,0.2,10117.0
57494,20230511202357,11.3,1014.8,25,15,14.3,0.5,10282.8
57545,20230511202357,15.7,1003.8,91,141,14.9,1.4,10044.4
57573,20230511202357,29.8,1011.8,97,350,5.1,0.1,10273.9
57581,20230511202357,25.6,1016.4,45,278,11.6,1.3,10105.7
57583,20230511202357,19.0,1021.6,27,76,12.4,0.2,10463.7
57595,20230511202357,7.2,1002.1,60,221,4.4,0.9,10417.0
58402,20230511202357,33.2,1002.5,11,126,10.0,1.0,10128.2
58407,20230511202357,17.8,1025.1,9,297,11.5,0.8,10091.2
58500,20230511202357,0.4,1005.5,46,338,0.1,0.3,10029.4
57554,20230511202357,33.0,1000.6,19,347,0.2,1.4,10290.9
57562,20230511202357,20.3,1021.6,87,103,8.1,0.0,10004.2
57574,20230511202357,3.2,1018.6,72,273,6.7,1.5,10499.0
57584,20230511202357,19.5,1011.0,100,37,14.0,0.4,10151.0
57642,20230511202357,16.4,1017.7,3,213,9.3,0.8,10086.3
57649,20230511202357,15.3,1009.5,33,275,13.2,1.1,10365.2
57655,20230511202357,34.6,1016.7,22,27,12.6,0.4,10406.0
57662,20230511202357,15.4,1025.3,85,278,11.0,1.1,10460.0
57669,20230511202357,16.1,1000.9,76,8,9.8,0.1,10214.2
57671,20230511202357,18.7,1015.6,95,151,0.4,1.5,10121.0
57673,20230511202357,27.5,1002.3,79,243,1.7,0.7,10221.8
57679,20230511202357,30.8,1011.3,85,119,11.8,0.4,10048.8
57682,20230511202357,27.6,1011.6,17,102,8.2,1.1,10112.8
57687,20230511202357,17.4,1026.2,54,64,12.6,0.3,10162.6
57745,20230511202357,34.6,1013.3,56,340,2.8,0.9,10274.6
57749,20230511202357,31.4,1001.6,27,53,3.1,1.0,10330.1
57752,20230511202357,26.0,1008.3,2,129,8.1,1.0,10471.0
57758,20230511202357,16.7,1007.3,95,216,13.8,0.3,10006.2
57761,20230511202357,27.9,1022.9,41,326,7.9,0.3,10210.9
57766,20230511202357,22.2,1003.5,90,48,6.8,0.0,10357.8
57774,20230511202357,30.3,1003.6,87,248,0.7,0.3,10138.6
57776,20230511202357,28.7,1005.6,94,266,2.5,0.7,10333.0
57779,20230511202357,26.5,1014.2,27,157,3.8,1.1,10309.0
57780,20230511202357,3.0,1024.2,90,97,4.5,1.4,10452.2
57841,20230511202357,11.6,1025.3,40,175,2.7,0.9,10479.7
57845,20230511202357,1.3,1002.6,46,136,7.8,0.2,10233.4
57853,20230511202357,16.4,1012.7,37,258,1.4,0.7,10350.0
57857,20230511202357,21.2,1022.7,23,162,4.6,0.7,10075.1
57860,20230511202357,1.6,1022.0,38,347,9.4,1.2,10242.1
57866,20230511202357,23.8,1014.5,38,215,7.1,0.2,10302.8
57872,20230511202357,4.2,1004.7,19,168,10.2,1.4,10294.7
57874,20230511202357,13.1,1017.6,78,281,0.3,0.3,10284.1
57889,20230511202357,30.8,1011.9,47,43,11.0,1.1,10319.6
57965,20230511202357,7.2,1023.6,25,265,1.6,1.0,10297.1
57972,20230511202357,15.5,1016.8,16,33,12.3,0.9,10107.5
57974,20230511202357,5.4,1021.7,33,273,1.3,0.6,10207.3
50936,20230511202357,7.1,1021.4,62,269,2.6,0.4,10205.8
50945,20230511202357,20.2,1019.8,16,272,10.5,1.5,10471.3
50948,20230511202357,29.9,1021.5,2,193,0.6,0.0,10143.9
50949,20230511202357,9.0,1004.9,62,286,14.6,0.9,10119.8
54041,20230511202357,16.2,1025.3,67,348,6.5,0.7,10087.8
54049,20230511202357,17.9,1018.9,11,129,8.5,0.9,10438.5
54063,20230511202357,33.1,1001.6,91,205,12.4,1.1,10195.6
54064,20230511202357,3.4,1014.4,39,311,1.3,1.5,10270.3
54142,20230511202357,3.3,1017.9,17,311,5.0,1.4,10016.4
54157,20230511202357,32.6,1019.1,98,190,10.7,1.5,10286.3
54161,20230511202357,19.8,1009.9,13,14,10.2,1.0,10356.2
54165,20230511202357,5.8,1008.5,80,18,10.4,1.3,10049.1
54171,20230511202357,27.8,1010.3,39,21,6.4,1.1,10093.8
54181,20230511202357,18.9,1014.6,53,101,0.7,1.3,10147.0
54186,20230511202357,16.0,1014.3,83,149,4.2,0.2,10485.0
54195,20230511202357,28.0,1019.3,45,303,9.3,1.1,10420.4
54260,20230511202357,32.2,1016.7,56,240,11.2,0.9,10140.1
54263,20230511202357,5.7,1023.0,55,13,14.2,1.0,10355.3
54266,20230511202357,4.8,1006.2,71,278,11.7,0.8,10180.5
54273,20230511202357,23.7,1023.9,73,355,14.7,0.8,10288.5
54276,20230511202357,11.9,1021.1,17,243,8.5,1.5,10425.8
54284,20230511202357,26.4,1016.1,69,319,6.7,0.2,10443.4
54285,20230511202357,3.0,1020.2,52,184,4.1,1.3,10409.6
54286,20230511202357,10.7,1023.7,64,189,7.6,1.1,10311.4
54292,20230511202357,25.5,1008.8,60,201,14.6,1.5,10142.3
54363,20230511202357,16.0,1026.3,32,224,1.5,0.7,10276.3
54374,20230511202357,14.0,1025.6,89,215,10.8,0.3,10352.2
54377,20230511202357,17.5,1019.4,95,120,9.1,0.1,10199.3
54386,20230511202357,6.7,1023.7,8,158,9.7,0.2,10215.0
58026,20230511202357,20.2,1007.4,36,270,4.2,1.0,10446.3
58027,20230511202357,12.3,1022.4,31,243,9.5,0.2,10464.9
58038,20230511202357,28.9,1013.1,51,68,2.7,0.0,10319.5
58040,20230511202357,1.9,1013.7,51,120,4.6,0.1,10120.2
58047,20230511202357,27.1,1024.3,58,131,2.4,0.8,10394.8
58130,20230511202357,26.1,1005.7,89,86,8.4,1.4,10479.9
58135,20230511202357,15.5,1008.3,61,217,14.9,0.6,10014.8
58138,20230511202357,20.9,1022.4,19,317,10.8,0.4,10261.2
58141,20230511202357,28.7,1009.2,29,133,6.0,0.1,10151.2
58143,20230511202357,9.0,1006.5,19,142,9.4,0.3,10135.3
58150,20230511202357,1.0,1024.7,51,200,6.6,0.2,10307.9
58158,20230511202357,15.6,1005.5,48,114,7.6,0.9,10479.7
58238,20230511202357,18.5,1020.7,33,182,1.9,0.0,10219.6
58241,20230511202357,27.2,1001.1,92,117,2.8,1.4,10042.8
58251,20230511202357,30.9,1008.1,1,113,9.8,0.6,10088.4
58252,20230511202357,31.5,1011.5,15,4,3.2,0.9,10141.2
58255,20230511202357,20.3,1022.5,74,46,1.8,0.1,10156.4
58259,20230511202357,21.5,1007.6,36,281,11.4,0.2,10427.4
58265,20230511202357,11.0,1004.0,11,120,1.1,1.1,10137.0
58343,20230511202357,19.5,1004.8,91,40,12.6,0.5,10395.9
58345,20230511202357,19.4,1023.8,47,289,9.9,0.7,10374.1
58354,20230511202357,12.1,1012.2,8,228,4.5,1.0,10203.0
58356,20230511202357,6.7,1013.5,21,247,1.5,0.6,10089.5
58358,20230511202357,7.3,1017.3,54,203,5.7,0.3,10301.8
57598,20230511202357,29.8,1025.0,41,303,1.9,0.2,10287.7
57696,20230511202357,2.3,1017.8,85,9,3.5,0.4,10167.2
57789,20230511202357,24.3,1012.0,80,13,11.5,0.7,10214.4
57793,20230511202357,17.0,1025.1,80,232,2.7,1.2,10264.3
57799,20230511202357,1.8,1025.6,31,199,7.6,0.6,10235.4
57894,20230511202357,27.9,1002.7,32,39,1.5,0.8,10497.2
57896,20230511202357,31.8,1018.7,11,84,10.2,0.1,10188.6
57993,20230511202357,16.4,1013.0,30,71,2.3,0.0,10368.2
