站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59488,20230511202257,22.3,1015.5,26,52,1.7,0.5,10134.3
59493,20230511202257,23.7,1010.5,90,323,12.7,0.1,10064.7
59501,20230511202257,4.5,1015.4,13,173,2.7,1.4,10284.5
59658,20230511202257,1.8,1023.6,80,286,7.3,1.3,10197.1
59663,20230511202257,30.8,1025.0,54,313,3.5,0.2,10459.8
59664,20230511202257,14.0,1018.2,12,330,9.4,0.9,10306.8
59673,20230511202257,32.3,1011.4,54,313,1.4,0.2,10258.9
59754,20230511202257,33.3,1014.0,5,170,10.8,1.2,10453.6
57947,20230511202257,27.3,1015.4,38,140,5.0,1.0,10253.3
57957,20230511202257,19.7,1012.4,32,212,6.2,0.3,10385.2
57958,20230511202257,25.0,1005.4,49,160,3.0,0.9,10360.5
59021,20230511202257,11.4,1000.3,40,160,12.5,1.1,10255.6
59023,20230511202257,9.6,1026.1,39,70,10.1,1.5,10265.2
59027,20230511202257,2.0,1021.7,65,332,14.6,1.2,10336.2
59037,20230511202257,2.9,1004.6,92,199,3.7,0.3,10117.9
59046,20230511202257,8.2,1012.4,77,314,12.0,0.7,10206.8
59058,20230511202257,19.7,1012.4,97,291,14.6,1.4,10449.5
59065,20230511202257,28.7,1022.0,13,82,8.7,1.2,10301.6
59209,20230511202257,5.5,1017.1,84,336,11.9,0.6,10342.5
59211,20230511202257,3.9,1009.5,71,156,6.1,0.6,10404.9
59218,20230511202257,33.7,1011.5,97,209,13.0,1.2,10219.2
59228,20230511202257,2.2,1003.7,15,237,14.7,1.0,10414.2
59242,20230511202257,25.9,1019.8,78,341,13.7,0.4,10146.1
59254,20230511202257,25.0,1023.1,90,225,10.1,1.1,10414.3
59265,20230511202257,32.9,1015.3,32,358,12.5,1.1,10178.0
59417,20230511202257,30.4,1009.0,41,65,5.7,0.2,10208.1
59431,20230511202257,25.2,1026.4,94,79,14.2,0.3,10496.0
59446,20230511202257,25.8,1000.8,35,48,2.0,1.5,10345.3
59453,20230511202257,30.2,1000.9,47,350,4.2,0.1,10121.4
59626,20230511202257,9.1,1018.3,21,107,13.3,0.0,10130.1
59631,20230511202257,12.4,1025.8,28,356,10.2,0.1,10067.4
59632,20230511202257,17.4,1002.4,1,178,12.9,0.2,10189.4
59644,20230511202257,0.6,1012.9,72,307,14.4,0.9,10465.9
59647,20230511202257,7.6,1015.6,59,300,10.4,0.3,10446.1
56691,20230511202257,14.5,1011.1,54,141,6.0,0.8,10372.6
56693,20230511202257,11.5,1018.8,67,181,9.9,0.6,10412.2
56792,20230511202257,18.7,1007.3,7,182,6.4,1.4,10280.5
56793,20230511202257,10.3,1016.7,80,79,9.4,0.1,10220.3
57606,20230511202257,2.2,1021.3,100,202,1.2,0.8,10239.2
57614,20230511202257,29.7,1020.0,2,338,8.8,0.7,10279.4
57625,20230511202257,34.5,1016.3,93,161,14.1,0.2,10085.3
57647,20230511202257,3.5,1022.5,66,256,7.8,1.2,10147.0
57707,20230511202257,11.6,1005.8,27,354,5.2,1.4,10308.8
57710,20230511202257,23.0,1008.0,93,120,11.5,1.3,10452.9
57712,20230511202257,33.7,1007.8,79,338,5.1,0.2,10070.3
57718,20230511202257,22.3,1024.8,23,51,5.3,0.3,10421.1
57722,20230511202257,20.6,1014.8,39,167,6.7,0.5,10201.7
57729,20230511202257,5.4,1020.0,51,257,7.5,0.2,10342.5
57731,20230511202257,30.3,1023.8,56,251,0.3,1.4,10031.3
57741,20230511202257,13.6,1022.8,69,170,13.1,1.0,10267.6
57803,20230511202257,4.7,1003.2,26,8,6.5,1.1,10021.2
57805,20230511202257,22.2,1002.5,11,265,7.5,0.8,10300.0
57806,20230511202257,12.5,1001.2,20,318,9.7,1.5,10370.1
57816,20230511202257,1.3,1008.8,99,48,12.3,0.6,10293.6
57825,20230511202257,4.5,1004.2,64,342,14.4,0.8,10370.1
57827,20230511202257,18.4,1006.9,39,334,13.4,0.0,10333.1
57832,20230511202257,6.1,1019.3,95,285,2.2,0.6,10264.9
57839,20230511202257,35.0,1007.3,13,271,5.8,0.2,10266.8
57840,20230511202257,5.8,1005.2,90,346,9.4,0.8,10119.8
57902,20230511202257,22.1,1001.8,92,171,4.7,1.3,10003.5
57906,20230511202257,10.4,1008.7,50,345,4.7,1.2,10269.7
57907,20230511202257,11.1,1019.7,26,90,0.7,1.3,10220.3
57910,20230511202257,30.5,1014.6,93,336,8.3,0.1,10343.1
57912,20230511202257,0.2,1016.5,64,311,8.0,0.2,10137.6
57916,20230511202257,12.8,1007.8,72,233,7.0,1.3,10032.3
57922,20230511202257,15.0,1021.6,22,216,13.3,1.0,10396.0
57926,20230511202257,11.0,1021.1,40,235,13.7,0.3,10298.7
57932,20230511202257,21.0,1008.7,87,255,4.9,1.0,10001.4
59758,20230511202257,22.9,1003.3,1,159,9.6,0.3,10331.2
59838,20230511202257,25.7,1016.1,36,335,1.7,1.2,10149.1
59845,20230511202257,7.3,1020.4,2,334,9.0,1.2,10149.4
59849,20230511202257,20.8,1016.6,6,245,13.5,0.3,10253.4
59855,20230511202257,0.8,1025.0,87,217,5.4,1.0,10354.2
59948,20230511202257,24.4,1015.4,54,241,5.8,1.2,10392.8
59954,20230511202257,12.4,1000.6,33,180,5.2,0.9,10464.5
59981,20230511202257,6.9,1023.6,77,115,9.7,0.9,10460.6
53399,20230511202257,30.3,1018.4,45,282,2.0,0.6,10357.5
53593,20230511202257,20.4,1018.3,20,50,12.9,0.4,10478.5
53698,20230511202257,22.6,1003.4,13,315,1.2,1.2,10360.1
53798,20230511202257,22.7,1001.7,74,260,0.5,0.5,10343.9
54308,20230511202257,28.6,1025.7,72,290,0.7,1.1,10342.2
54311,20230511202257,1.0,1022.2,56,257,1.7,1.0,10185.6
54401,20230511202257,28.5,1005.6,92,258,6.5,1.1,10178.9
54405,20230511202257,31.5,1000.4,53,263,7.8,1.3,10309.2
54423,20230511202257,18.0,1006.7,43,329,5.9,0.9,10451.6
54429,20230511202257,0.7,1006.0,44,249,2.7,1.4,10176.7
54436,20230511202257,33.9,1010.9,99,84,12.5,1.3,10389.7
54449,20230511202257,14.6,1014.6,88,351,9.5,0.7,10325.5
54518,20230511202257,30.9,1002.7,22,219,9.4,1.1,10384.6
54534,20230511202257,4.3,1025.0,80,294,6.0,0.6,10456.7
54535,20230511202257,4.5,1018.9,35,123,9.9,0.0,10301.9
54539,20230511202257,11.7,1007.8,63,227,2.1,0.1,10087.9
54602,20230511202257,34.7,1025.6,57,303,1.0,0.9,10174.5
54606,20230511202257,28.1,1012.9,56,151,12.4,1.5,10418.4
54618,20230511202257,17.2,1020.1,14,53,3.8,1.5,10130.8
54624,20230511202257,12.2,1021.1,89,203,10.6,1.4,10156.0
54705,20230511202257,32.3,1012.6,74,85,14.2,1.0,10265.4
53898,20230511202257,14.6,1010.1,96,308,0.6,0.7,10209.2
53986,20230511202257,19.6,1010.3,58,225,5.1,1.4,10143.0
57051,20230511202257,10.1,1020.1,48,68,0.4,0.7,10420.3
57067,20230511202257,17.1,1025.7,80,161,13.8,0.0,10253.9
57071,20230511202257,25.8,1002.1,80,267,14.8,1.0,10470.8
57077,20230511202257,11.5,1016.7,21,246,11.5,1.3,10317.4
57083,20230511202257,17.0,1013.7,43,8,7.3,0.5,10275.0
57084,20230511202257,13.3,1006.3,34,142,6.7,1.2,10198.4
57089,20230511202257,7.4,1002.6,75,170,10.5,0.9,10494.8
57091,20230511202257,20.5,1019.0,79,219,5.7,0.2,10022.8
57156,20230511202257,34.4,1023.2,50,152,7.9,1.5,10095.6
57178,20230511202257,4.9,1008.4,42,27,11.4,1.0,10424.3
57181,20230511202257,5.5,1012.6,66,190,0.5,0.8,10434.5
57193,20230511202257,25.7,1023.3,64,183,12.5,0.5,10342.7
57285,20230511202257,5.4,1023.1,20,288,6.8,0.4,10330.9
57290,20230511202257,27.8,1013.8,5,127,9.9,1.4,10496.0
57297,20230511202257,27.6,1023.2,76,176,0.9,1.3,10423.1
58005,20230511202257,26.0,1008.1,21,236,2.6,0.7,10409.2
58111,20230511202257,4.7,1016.1,66,335,6.9,0.0,10089.1
58208,20230511202257,27.2,1009.7,48,179,7.0,0.7,10002.5
50136,20230511202257,7.5,1024.4,93,7,12.2,0.0,10025.7
50246,20230511202257,0.3,1013.4,76,279,14.2,0.7,10147.5
50247,20230511202257,9.4,1003.5,67,132,10.8,1.1,10087.3
50349,20230511202257,7.8,1006.2,55,6,12.6,0.1,10406.0
50353,20230511202257,19.2,1016.0,57,321,5.4,0.9,10057.1
50442,20230511202257,21.6,1018.4,45,201,8.0,1.5,10057.3
50468,20230511202257,4.3,1003.3,36,344,4.8,0.9,10299.7
50557,20230511202257,5.2,1011.9,29,227,0.4,1.1,10475.5
50564,20230511202257,13.9,1025.1,65,169,9.1,0.8,10041.8
50656,20230511202257,20.1,1016.1,12,336,9.2,0.3,10359.6
50658,20230511202257,10.9,1008.9,51,296,14.7,0.6,10285.3
50674,20230511202257,7.7,1004.6,63,28,7.8,1.4,10139.6
50739,20230511202257,24.7,1010.5,3,332,1.2,1.4,10336.1
50742,20230511202257,10.7,1000.6,45,135,11.0,0.3,10013.1
50745,20230511202257,33.4,1022.7,75,307,14.6,1.2,10303.7
50756,20230511202257,10.8,1002.1,69,345,0.8,0.2,10421.7
50758,20230511202257,16.4,1014.1,3,258,9.8,0.0,10328.2
50774,20230511202257,0.5,1014.0,77,228,5.8,1.3,10439.5
50778,20230511202257,0.3,1022.5,8,183,14.7,0.5,10498.7
50788,20230511202257,21.6,1002.5,26,181,2.6,0.2,10361.4
50844,20230511202257,21.5,1024.1,45,172,4.9,1.0,10084.8
50853,20230511202257,16.3,1023.7,78,40,2.4,0.1,10060.1
50854,20230511202257,22.1,1003.6,53,33,10.7,0.3,10039.9
50862,20230511202257,25.1,1010.0,79,0,5.5,0.8,10203.9
50873,20230511202257,31.0,1023.5,32,310,2.6,0.8,10009.0
50877,20230511202257,0.1,1024.4,90,36,12.7,1.4,10286.3
50888,20230511202257,25.6,1025.1,66,106,9.8,0.9,10142.2
50950,20230511202257,4.0,1009.7,21,91,12.7,1.5,10465.1
50953,20230511202257,33.9,1004.5,57,0,0.5,1.2,10403.7
50955,20230511202257,1.7,1023.8,37,331,14.4,0.1,10083.2
50963,20230511202257,23.5,1019.5,25,265,1.7,1.3,10324.0
50968,20230511202257,33.4,1013.7,56,50,4.4,1.2,10437.2
50973,20230511202257,3.2,1015.7,98,128,8.4,0.1,10068.9
50978,20230511202257,25.5,1019.3,71,74,1.3,0.7,10151.0
50983,20230511202257,34.4,1000.8,26,91,8.4,0.9,10340.8
54094,20230511202257,23.3,1020.5,73,36,10.2,0.7,10125.7
54096,20230511202257,22.6,1020.7,72,303,13.6,0.4,10166.2
57251,20230511202257,24.1,1019.4,13,91,1.9,0.6,10270.5
57256,20230511202257,22.8,1015.0,77,93,3.4,0.9,10186.7
57259,20230511202257,12.7,1009.1,34,61,4.3,1.3,10418.0
57265,20230511202257,0.9,1015.1,28,269,4.6,0.2,10118.1
57278,20230511202257,6.2,1008.9,56,95,9.5,0.3,10166.3
57279,20230511202257,18.0,1023.1,57,109,5.1,1.2,10138.7
57355,20230511202257,13.1,1005.9,20,67,8.7,0.8,10274.8
57358,20230511202257,10.1,1020.1,70,72,9.9,0.0,10482.3
57359,20230511202257,27.4,1005.2,54,328,6.8,0.5,10474.9
57363,20230511202257,31.7,1015.5,2,119,3.6,1.0,10065.6
57378,20230511202257,28.4,1002.9,76,359,12.8,1.0,10375.4
57381,20230511202257,6.6,1023.0,68,240,1.3,1.3,10160.0
57395,20230511202257,25.1,1008.5,67,138,3.4,0.7,10107.6
57399,20230511202257,19.5,1014.5,74,249,6.1,0.3,10092.7
57439,20230511202257,4.3,1008.2,83,289,13.1,0.5,10031.6
57445,20230511202257,7.5,1020.4,9,301,5.4,1.5,10257.5
57447,20230511202257,27.8,1018.6,19,203,0.2,1.2,10495.8
57458,20230511202257,23.4,1016.8,33,221,13.6,0.1,10434.9
57461,20230511202257,32.4,1023.7,12,68,12.1,0.5,10059.8
57476,20230511202257,12.5,1026.3,8,317,0.9,0.3,10318.0
57482,20230511202257,25.8,1004.4,33,183,6.1,0.6,10291.6
57483,20230511202257,21.4,1016.6,13,331,14.1,0.8,10412.0
57493,20230511202257,2.2,1017.4,8,346,8.4,1.4,10310.3
57494,20230511202257,25.6,1006.9,66,300,6.7,1.2,10434.1
57545,20230511202257,14.5,1002.6,81,311,3.5,1.2,10167.8
57573,20230511202257,5.4,1005.6,98,241,10.2,0.1,10427.0
57581,20230511202257,21.9,1017.3,62,71,0.3,0.4,10463.0
57583,20230511202257,31.9,1015.2,77,224,10.3,0.5,10229.0
57595,20230511202257,19.8,1011.0,39,80,0.6,0.2,10179.9
58402,20230511202257,29.1,1023.2,23,10,4.8,0.8,10065.2
58407,20230511202257,22.0,1004.9,22,206,3.3,1.4,10060.5
58500,20230511202257,17.2,1024.3,71,167,14.2,0.7,10417.8
57554,20230511202257,17.3,1005.8,33,227,10.6,1.1,10188.3
57562,20230511202257,32.8,1012.9,63,176,7.4,0.1,10425.3
57574,20230511202257,15.6,1002.0,56,17,13.4,0.8,10463.7
57584,20230511202257,6.3,1017.5,97,179,6.3,0.2,10041.5
57642,20230511202257,32.8,1023.3,63,292,5.4,0.6,10361.6
57649,20230511202257,14.5,1010.0,91,354,10.7,1.3,10041.8
57655,20230511202257,8.5,1005.3,83,167,9.3,0.5,10242.3
57662,20230511202257,26.4,1002.0,12,191,2.7,0.3,10480.1
57669,20230511202257,16.6,1002.4,98,348,13.9,0.7,10350.0
57671,20230511202257,4.1,1002.0,73,105,7.1,1.1,10240.5
57673,20230511202257,10.3,1018.8,68,321,0.6,0.5,10416.3
57679,20230511202257,20.2,1016.3,6,302,5.5,0.0,10442.6
57682,20230511202257,9.4,1019.6,45,15,5.2,1.3,10076.9
57687,20230511202257,17.4,1025.4,78,279,1.1,0.5,10473.8
57745,20230511202257,34.0,1009.9,29,342,8.2,0.3,10325.5
57749,20230511202257,16.4,1015.6,93,283,13.6,0.1,10159.4
57752,20230511202257,32.6,1001.7,60,356,14.5,0.7,10051.2
57758,20230511202257,11.4,1003.5,28,73,10.6,1.2,10201.7
57761,20230511202257,13.6,1012.3,29,42,7.2,0.5,10113.5
57766,20230511202257,29.7,1021.9,89,9,10.3,0.8,10367.7
57774,20230511202257,33.2,1009.1,20,333,10.1,1.4,10488.0
57776,20230511202257,31.3,1025.3,13,248,14.0,1.2,10475.8
57779,20230511202257,0.5,1018.1,74,357,0.4,0.1,10148.6
57780,20230511202257,19.8,1012.5,37,88,1.7,0.1,10406.3
57841,20230511202257,0.3,1005.9,31,299,14.3,1.3,10494.3
57845,20230511202257,32.0,1009.4,54,174,12.2,1.4,10383.0
57853,20230511202257,20.0,1004.3,84,223,10.4,0.8,10220.7
57857,20230511202257,6.5,1007.0,5,162,12.0,0.4,10355.0
57860,20230511202257,24.5,1024.9,20,39,8.1,1.0,10492.1
57866,20230511202257,19.2,1023.0,16,152,13.9,0.5,10432.3
57872,20230511202257,20.5,1025.7,62,298,9.5,0.4,10124.4
57874,20230511202257,3.5,1002.3,27,172,6.3,0.2,10081.5
57889,20230511202257,14.2,1004.9,37,215,14.6,1.2,10221.9
57965,20230511202257,20.0,1014.0,58,165,6.5,1.3,10064.5
57972,20230511202257,10.4,1018.7,48,30,2.9,0.8,10162.7
57974,20230511202257,28.3,1003.5,43,217,6.0,0.8,10172.5
50936,20230511202257,16.3,1010.5,97,312,12.4,1.3,10345.2
50945,20230511202257,13.8,1002.3,75,39,0.5,1.5,10495.0
50948,20230511202257,30.8,1022.4,34,349,4.8,1.3,10013.7
50949,20230511202257,1.8,1007.1,1,245,14.8,0.6,10172.9
54041,20230511202257,21.4,1019.2,26,285,1.4,0.9,10276.4
54049,20230511202257,25.9,1005.3,38,341,10.3,1.1,10118.0
54063,20230511202257,12.3,1022.0,18,43,5.1,0.3,10047.3
54064,20230511202257,13.9,1021.1,65,49,2.9,0.9,10427.0
54142,20230511202257,16.1,1022.9,19,220,12.4,1.1,10481.4
54157,20230511202257,9.9,1013.8,77,239,7.7,1.3,10297.0
54161,20230511202257,28.9,1014.0,7,33,7.2,0.3,10181.6
54165,20230511202257,11.1,1006.8,89,313,6.6,0.9,10447.4
54171,20230511202257,9.1,1025.5,91,108,13.1,0.0,10070.7
54181,20230511202257,5.2,1019.0,47,78,7.5,0.2,10470.9
54186,20230511202257,23.3,1026.3,71,325,1.3,1.2,10350.6
54195,20230511202257,31.3,1021.9,7,80,3.2,1.4,10321.1
54260,20230511202257,13.6,1011.1,90,209,2.3,1.5,10316.5
54263,20230511202257,34.5,1010.3,2,154,10.0,0.0,10157.1
54266,20230511202257,23.2,1004.2,43,140,11.0,0.0,10336.7
54273,20230511202257,15.1,1017.8,48,192,14.7,0.9,10415.8
54276,20230511202257,14.4,1002.1,60,224,10.5,0.0,10032.0
54284,20230511202257,28.8,1023.6,67,147,7.6,1.2,10045.9
54285,20230511202257,8.6,1024.3,19,73,14.2,0.4,10249.6
54286,20230511202257,33.5,1020.4,51,180,7.4,0.5,10231.8
54292,20230511202257,21.9,1002.9,71,226,0.6,0.1,10461.2
54363,20230511202257,0.7,1025.9,77,133,1.2,0.3,10107.0
54374,20230511202257,29.5,1007.6,88,46,3.1,1.3,10477.5
54377,20230511202257,2.3,1001.0,54,178,9.9,1.1,10051.9
54386,20230511202257,0.6,1022.0,57,288,11.1,0.2,10040.0
58026,20230511202257,6.9,1022.7,46,2,3.6,1.0,10255.4
58027,20230511202257,23.1,1011.2,58,346,8.0,0.8,10297.5
58038,20230511202257,33.0,1005.8,24,216,7.3,1.2,10184.7
58040,20230511202257,32.6,1019.9,27,359,14.1,1.4,10394.1
58047,20230511202257,17.4,1013.7,55,62,1.9,0.7,10293.8
58130,20230511202257,5.8,1011.8,81,35,9.2,0.9,10138.1
58135,20230511202257,13.4,1016.0,98,57,9.1,0.4,10109.9
58138,20230511202257,33.5,1014.4,90,21,13.3,1.5,10365.9
58141,20230511202257,34.7,1005.3,41,98,6.5,1.4,10453.4
58143,20230511202257,11.1,1025.5,58,311,7.1,0.1,10106.9
58150,20230511202257,27.7,1005.9,92,320,1.6,0.4,10314.0
58158,20230511202257,25.1,1000.3,52,2,0.9,0.0,10268.5
58238,20230511202257,15.8,1025.6,8,100,1.4,0.7,10243.1
58241,20230511202257,28.1,1016.8,52,185,8.9,0.8,10085.1
58251,20230511202257,20.5,1012.8,7,255,7.7,0.1,10223.4
58252,20230511202257,5.7,1019.7,94,21,4.8,1.2,10379.2
58255,20230511202257,3.3,1022.4,43,282,0.2,0.9,10413.8
58259,20230511202257,16.1,1010.2,74,298,4.2,0.5,10072.8
58265,20230511202257,9.6,1006.5,77,155,3.3,1.5,10394.5
58343,20230511202257,31.7,1000.7,39,166,7.0,1.1,10157.6
58345,20230511202257,4.0,1020.0,35,235,12.1,0.0,10064.1
58354,20230511202257,20.2,1025.5,53,282,12.4,0.1,10379.2
58356,20230511202257,16.2,1008.7,62,42,8.8,0.5,10021.6
58358,20230511202257,4.6,1004.2,22,344,0.5,0.3,10406.8
57598,20230511202257,34.6,1023.0,50,215,7.7,0.3,10266.8
57696,20230511202257,16.0,1000.6,53,245,8.8,0.4,10401.7
57789,20230511202257,27.1,1000.8,14,64,3.6,1.4,10292.3
57793,20230511202257,3.5,1020.3,85,27,3.6,0.1,10183.2
57799,20230511202257,1.8,1017.7,22,40,6.2,0.2,10171.4
57894,20230511202257,8.2,1000.0,90,359,1.8,0.1,10493.0
57896,20230511202257,17.3,1014.1,85,12,3.5,0.1,10165.2
57993,20230511202257,33.6,1008.0,95,119,8.9,1.5,10241.7
