站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59116,20230511203057,4.8,1002.9,82,125,11.2,0.0,10301.6
59117,20230511203057,19.4,1025.8,13,150,7.4,1.4,10373.1
59271,20230511203057,30.5,1004.3,87,301,0.3,0.4,10125.2
59278,20230511203057,25.8,1003.5,25,116,5.5,0.8,10045.9
59280,20230511203057,10.0,1012.8,3,75,3.5,0.8,10327.2
59287,20230511203057,7.9,1005.1,83,345,11.4,0.3,10037.2
59289,20230511203057,2.0,1022.5,43,324,1.5,1.3,10471.2
59293,20230511203057,2.4,1002.2,40,76,9.5,0.4,10399.7
59294,20230511203057,16.5,1001.6,54,264,8.6,0.8,10084.6
59298,20230511203057,13.3,1019.4,52,103,4.0,0.1,10167.2
59303,20230511203057,32.6,1000.2,17,185,14.7,1.0,10496.8
59304,20230511203057,9.0,1017.1,59,23,2.1,1.4,10483.0
59306,20230511203057,12.8,1004.1,16,138,5.2,0.1,10139.6
59310,20230511203057,30.4,1024.4,86,184,2.3,0.8,10149.3
59316,20230511203057,15.7,1019.9,8,141,5.6,1.5,10021.3
59317,20230511203057,4.9,1019.1,100,110,12.7,1.0,10321.1
59324,20230511203057,20.3,1022.8,65,196,2.4,0.4,10342.6
59456,20230511203057,22.4,1022.3,42,168,13.2,0.7,10285.2
59462,20230511203057,32.7,1014.5,72,232,13.9,1.5,10331.6
59478,20230511203057,2.6,1002.6,13,84,4.4,0.7,10487.5
59485,20230511203057,11.3,1004.6,81,244,13.1,0.8,10411.6
59488,20230511203057,18.5,1009.3,81,155,3.1,0.9,10374.4
59493,20230511203057,21.7,1023.0,41,182,11.8,0.4,10371.1
59501,20230511203057,4.8,1024.0,41,137,5.3,0.0,10331.2
59658,20230511203057,2.9,1007.2,93,52,4.1,0.0,10084.5
59663,20230511203057,3.7,1001.5,90,230,4.9,0.9,10182.2
59664,20230511203057,33.8,1013.3,70,86,14.5,0.2,10202.9
59673,20230511203057,32.1,1001.4,16,325,12.1,0.7,10474.1
59754,20230511203057,29.1,1018.1,1,212,2.8,0.4,10001.3
57947,20230511203057,10.3,1025.6,46,114,8.6,0.2,10219.2
57957,20230511203057,6.7,1018.3,90,80,10.1,0.7,10086.8
57958,20230511203057,16.9,1018.8,87,14,9.9,0.5,10470.7
59021,20230511203057,29.3,1003.8,26,26,2.1,1.3,10428.4
59023,20230511203057,17.4,1003.2,68,313,13.5,0.0,10278.2
59027,20230511203057,33.0,1002.1,44,251,5.9,0.5,10172.3
59037,20230511203057,31.7,1018.3,98,232,2.3,0.4,10406.2
59046,20230511203057,27.0,1011.4,18,356,5.0,1.1,10099.1
59058,20230511203057,26.6,1002.5,66,323,13.8,0.5,10404.3
59065,20230511203057,4.3,1009.9,69,337,10.2,1.2,10323.2
59209,20230511203057,7.7,1001.4,41,5,9.9,1.0,10303.1
59211,20230511203057,26.6,1025.3,17,86,6.7,0.6,10245.0
59218,20230511203057,13.9,1017.4,89,143,4.9,0.6,10187.4
59228,20230511203057,34.7,1019.9,68,355,4.0,0.0,10477.0
59242,20230511203057,19.7,1005.0,26,56,14.9,1.0,10102.8
59254,20230511203057,5.0,1014.3,73,332,13.8,0.8,10482.3
59265,20230511203057,25.1,1025.7,65,247,5.3,0.4,10039.7
59417,20230511203057,2.0,1007.6,41,124,9.7,0.8,10183.9
59431,20230511203057,8.1,1011.1,77,71,4.6,1.3,10265.4
59446,20230511203057,10.0,1023.1,22,195,13.1,0.1,10124.5
59453,20230511203057,26.0,1007.4,90,287,10.8,1.3,10212.2
59626,20230511203057,22.5,1017.5,29,137,6.4,1.2,10052.0
59631,20230511203057,13.7,1000.0,78,351,12.6,0.1,10323.4
59632,20230511203057,29.3,1021.8,75,321,8.0,1.1,10368.2
59644,20230511203057,27.7,1012.3,88,151,12.7,1.2,10421.3
59647,20230511203057,17.6,1011.1,69,239,3.7,0.0,10068.0
56691,20230511203057,4.5,1008.8,35,344,4.9,0.3,10464.1
56693,20230511203057,6.5,1011.1,51,62,12.4,1.2,10167.0
56792,20230511203057,24.3,1015.9,45,258,6.7,1.5,10185.2
56793,20230511203057,0.0,1010.5,12,203,14.1,0.3,10413.7
57606,20230511203057,22.3,1001.7,56,151,4.5,0.1,10059.9
57614,20230511203057,22.1,1003.2,17,134,1.8,0.6,10125.6
57625,20230511203057,16.4,1025.0,52,99,7.1,0.7,10303.0
57647,20230511203057,25.6,1011.4,19,76,13.9,0.5,10434.8
57707,20230511203057,0.7,1021.5,59,121,13.9,0.6,10162.3
57710,20230511203057,13.4,1025.2,93,83,1.0,0.0,10422.2
57712,20230511203057,23.0,1023.6,38,95,2.8,0.1,10036.3
57718,20230511203057,6.6,1022.6,45,349,1.5,0.7,10162.0
57722,20230511203057,26.9,1008.4,1,187,5.7,0.3,10085.1
57729,20230511203057,29.8,1011.2,93,43,13.4,0.5,10103.3
57731,20230511203057,30.0,1015.4,77,97,13.0,0.6,10025.8
57741,20230511203057,20.0,1019.0,28,219,14.3,0.4,10363.2
57803,20230511203057,3.1,1000.2,78,57,3.3,1.0,10323.3
57805,20230511203057,1.8,1004.4,57,189,6.6,0.5,10041.8
57806,20230511203057,32.6,1026.3,92,67,8.9,0.0,10284.0
57816,20230511203057,6.2,1004.6,77,10,4.1,0.8,10331.8
57825,20230511203057,24.8,1018.0,43,27,6.9,0.0,10185.9
57827,20230511203057,15.7,1018.0,74,147,4.1,1.0,10090.6
57832,20230511203057,1.1,1004.6,61,299,7.1,0.0,10082.3
57839,20230511203057,12.7,1000.9,35,252,1.2,1.5,10126.0
57840,20230511203057,34.7,1017.6,10,71,0.3,0.3,10306.3
57902,20230511203057,6.9,1000.3,57,136,2.3,0.1,10410.6
57906,20230511203057,0.5,1009.6,12,185,9.4,1.2,10090.9
57907,20230511203057,18.0,1000.8,96,108,10.4,0.6,10190.3
57910,20230511203057,12.8,1002.0,80,221,6.8,1.2,10006.4
57912,20230511203057,15.8,1024.5,4,225,6.5,0.7,10224.9
57916,20230511203057,5.4,1023.3,50,77,10.6,0.0,10055.1
57922,20230511203057,24.9,1010.1,21,58,1.6,0.7,10333.7
57926,20230511203057,29.7,1022.4,12,198,9.6,0.6,10315.2
57932,20230511203057,7.7,1007.9,25,325,2.1,1.5,10018.4
59758,20230511203057,2.3,1004.4,5,167,8.4,1.3,10229.5
59838,20230511203057,10.9,1018.0,21,331,5.4,0.0,10137.5
59845,20230511203057,28.0,1014.4,9,63,0.9,0.3,10430.8
59849,20230511203057,10.0,1026.0,94,14,14.1,0.9,10477.9
59855,20230511203057,27.7,1017.6,43,30,3.7,0.2,10033.1
59948,20230511203057,33.4,1011.3,68,12,12.0,1.5,10043.7
59954,20230511203057,5.2,1011.9,18,297,9.0,0.2,10047.4
59981,20230511203057,1.0,1021.9,74,219,6.1,0.6,10310.7
53399,20230511203057,11.3,1017.5,45,228,13.2,0.6,10136.3
53593,20230511203057,25.1,1006.3,2,343,9.1,1.2,10369.5
53698,20230511203057,34.2,1001.2,15,250,3.8,0.0,10049.7
53798,20230511203057,21.5,1004.4,80,100,11.3,0.1,10318.2
54308,20230511203057,34.3,1020.6,77,339,0.9,0.4,10115.4
54311,20230511203057,20.8,1001.6,20,54,9.9,0.4,10495.5
54401,20230511203057,26.7,1025.0,17,87,14.9,1.1,10148.6
54405,20230511203057,28.0,1003.7,90,277,8.1,0.0,10390.9
54423,20230511203057,32.0,1006.5,41,211,4.9,0.8,10354.0
54429,20230511203057,20.2,1020.1,4,311,0.2,0.2,10396.9
54436,20230511203057,33.8,1001.1,28,254,8.8,1.1,10030.9
54449,20230511203057,26.4,1022.6,4,326,14.5,1.2,10368.1
54518,20230511203057,8.5,1011.7,94,323,13.8,1.3,10160.6
54534,20230511203057,25.6,1024.4,2,215,14.5,1.2,10195.5
54535,20230511203057,16.3,1005.5,16,150,2.8,1.4,10043.9
54539,20230511203057,7.5,1019.3,3,195,6.6,0.1,10250.7
54602,20230511203057,10.1,1018.7,78,168,11.2,1.0,10176.4
54606,20230511203057,12.4,1022.5,11,279,1.1,1.5,10032.4
54618,20230511203057,29.2,1021.8,85,347,10.0,0.7,10458.2
54624,20230511203057,33.0,1021.6,8,297,3.6,0.1,10321.8
54705,20230511203057,34.5,1020.7,39,66,1.6,0.3,10229.3
53898,20230511203057,13.7,1003.2,19,250,9.5,0.8,10099.7
53986,20230511203057,16.3,1004.2,56,195,1.0,0.3,10314.3
57051,20230511203057,7.4,1011.5,33,141,9.3,1.5,10434.0
57067,20230511203057,20.7,1012.8,49,73,7.2,0.2,10339.2
57071,20230511203057,13.6,1001.4,8,119,14.1,1.3,10027.0
57077,20230511203057,32.9,1019.8,72,275,10.2,1.0,10271.7
57083,20230511203057,3.7,1006.7,33,64,6.7,1.3,10034.5
57084,20230511203057,24.2,1025.5,62,251,1.3,0.1,10027.7
57089,20230511203057,12.8,1023.2,77,38,0.1,0.7,10491.5
57091,20230511203057,8.1,1017.8,99,93,7.1,0.9,10342.5
57156,20230511203057,4.8,1021.0,39,67,12.2,1.1,10202.8
57178,20230511203057,28.3,1014.5,34,93,10.2,1.4,10193.8
57181,20230511203057,15.0,1001.3,73,35,0.3,1.3,10307.3
57193,20230511203057,15.4,1008.6,83,161,14.9,0.5,10325.8
57285,20230511203057,30.2,1020.7,64,197,10.2,1.4,10369.7
57290,20230511203057,21.0,1008.7,1,7,11.9,1.3,10081.2
57297,20230511203057,9.8,1017.5,69,239,8.5,0.1,10291.6
58005,20230511203057,8.8,1009.2,81,115,7.8,0.3,10448.9
58111,20230511203057,15.4,1010.6,84,312,4.8,0.3,10368.7
58208,20230511203057,32.9,1014.3,87,269,3.2,1.0,10094.7
50136,20230511203057,12.7,1005.9,22,304,10.6,0.6,10472.7
50246,20230511203057,29.1,1016.8,64,54,2.5,0.7,10439.3
50247,20230511203057,2.6,1002.0,30,315,0.8,0.1,10368.3
50349,20230511203057,1.9,1007.7,91,42,11.7,0.8,10155.1
50353,20230511203057,20.9,1024.2,93,82,4.3,1.4,10047.0
50442,20230511203057,1.1,1003.4,95,174,13.7,0.5,10048.6
50468,20230511203057,28.3,1022.2,10,271,1.9,0.3,10044.3
50557,20230511203057,6.1,1018.7,48,107,1.6,0.1,10299.1
50564,20230511203057,28.0,1019.2,45,12,13.4,0.1,10079.7
50656,20230511203057,32.1,1020.1,13,206,10.5,0.3,10331.8
50658,20230511203057,34.1,1003.8,2,118,7.5,0.7,10056.9
50674,20230511203057,3.8,1003.0,89,63,0.4,1.5,10012.3
50739,20230511203057,33.8,1006.1,64,355,4.4,0.3,10076.1
50742,20230511203057,17.8,1013.9,26,86,14.5,0.5,10231.2
50745,20230511203057,20.0,1007.3,58,116,6.7,1.1,10309.0
50756,20230511203057,6.1,1018.2,85,259,12.2,0.8,10245.3
50758,20230511203057,26.7,1009.7,77,288,8.8,0.3,10091.3
50774,20230511203057,1.8,1005.4,95,33,4.3,0.7,10348.9
50778,20230511203057,4.0,1021.8,56,213,10.7,0.5,10402.0
50788,20230511203057,22.0,1015.6,45,180,9.8,0.4,10403.1
50844,20230511203057,16.0,1012.0,75,128,6.7,1.5,10320.9
50853,20230511203057,30.8,1004.2,52,280,4.1,1.3,10468.4
50854,20230511203057,16.7,1026.4,25,108,12.4,1.1,10211.2
50862,20230511203057,13.0,1005.6,64,179,7.2,0.0,10461.5
50873,20230511203057,27.5,1002.5,93,352,4.5,0.2,10491.1
50877,20230511203057,34.1,1020.1,89,252,11.4,1.1,10011.2
50888,20230511203057,32.1,1002.9,18,74,5.0,1.3,10129.0
50950,20230511203057,14.6,1000.9,97,330,7.3,0.3,10236.5
50953,20230511203057,27.2,1025.4,55,60,1.0,1.4,10431.2
50955,20230511203057,28.4,1010.6,6,264,8.8,0.5,10079.8
50963,20230511203057,1.1,1019.0,61,123,12.1,0.5,10313.2
50968,20230511203057,31.0,1005.5,85,211,14.6,1.2,10092.5
50973,20230511203057,24.1,1021.7,84,109,6.3,0.9,10151.0
50978,20230511203057,7.7,1012.2,54,45,10.4,1.0,10179.4
50983,20230511203057,5.2,1000.4,6,288,8.9,0.1,10076.2
54094,20230511203057,33.4,1014.9,22,336,1.6,0.6,10253.0
54096,20230511203057,19.2,1017.8,50,126,8.2,1.2,10333.7
57251,20230511203057,23.0,1008.4,97,233,1.1,0.1,10293.3
57256,20230511203057,21.5,1010.5,68,231,11.6,0.4,10327.6
57259,20230511203057,3.5,1022.9,24,279,13.3,1.2,10221.8
57265,20230511203057,3.9,1006.7,96,214,9.3,0.4,10393.7
57278,20230511203057,0.1,1006.1,8,13,5.7,1.1,10387.7
57279,20230511203057,24.3,1012.1,6,18,1.6,0.1,10452.7
57355,20230511203057,23.8,1007.9,62,73,4.1,1.2,10419.0
57358,20230511203057,21.1,1009.2,22,98,3.5,1.2,10128.8
57359,20230511203057,5.1,1020.5,45,295,9.6,1.1,10101.5
57363,20230511203057,14.5,1006.3,29,325,11.4,0.9,10063.7
57378,20230511203057,24.0,1010.7,66,359,1.4,1.0,10008.8
57381,20230511203057,11.2,1023.7,79,161,9.4,1.1,10296.8
57395,20230511203057,31.6,1001.7,4,241,8.4,0.7,10390.1
57399,20230511203057,28.8,1003.4,51,107,11.2,1.0,10443.5
57439,20230511203057,27.0,1023.2,29,222,8.2,0.9,10179.9
57445,20230511203057,0.0,1024.1,47,121,3.5,0.0,10090.9
57447,20230511203057,20.8,1015.5,95,153,4.3,0.1,10237.6
57458,20230511203057,17.3,1013.9,97,30,0.3,0.2,10088.8
57461,20230511203057,12.0,1025.0,63,327,14.9,0.3,10337.9
57476,20230511203057,1.2,1005.6,95,147,5.8,0.1,10157.6
57482,20230511203057,2.1,1010.5,64,65,4.1,0.5,10127.3
57483,20230511203057,34.9,1004.3,19,315,5.9,1.0,10310.6
57493,20230511203057,29.5,1001.9,28,343,9.6,0.5,10373.7
57494,20230511203057,12.8,1001.2,44,357,7.1,1.3,10289.3
57545,20230511203057,9.0,1009.5,38,334,4.8,0.4,10146.8
57573,20230511203057,29.4,1018.6,92,157,1.9,0.1,10262.4
57581,20230511203057,32.2,1002.2,75,194,9.3,0.5,10442.0
57583,20230511203057,16.8,1025.9,12,6,2.9,1.0,10068.1
57595,20230511203057,31.0,1002.0,73,101,2.8,0.1,10038.4
58402,20230511203057,1.1,1024.4,8,179,7.2,1.4,10233.2
58407,20230511203057,1.3,1014.1,45,252,8.8,0.2,10369.5
58500,20230511203057,17.3,1015.6,48,152,6.6,0.6,10003.1
57554,20230511203057,9.3,1005.1,27,277,11.2,1.4,10480.1
57562,20230511203057,24.9,1000.2,86,260,1.8,0.1,10185.3
57574,20230511203057,22.8,1010.5,40,152,10.7,1.5,10342.6
57584,20230511203057,34.3,1006.9,76,211,12.5,0.2,10474.1
57642,20230511203057,28.2,1024.3,67,240,14.9,0.5,10442.4
57649,20230511203057,25.0,1007.1,20,175,5.1,1.3,10174.7
57655,20230511203057,30.9,1017.7,19,250,14.7,0.1,10287.2
57662,20230511203057,21.9,1011.3,51,14,14.7,0.9,10064.6
57669,20230511203057,17.4,1004.0,45,320,8.3,1.5,10185.0
57671,20230511203057,12.5,1003.6,3,88,14.9,1.3,10427.8
57673,20230511203057,25.7,1011.0,84,90,13.2,1.3,10041.3
57679,20230511203057,22.1,1021.3,79,98,10.8,1.2,10494.3
57682,20230511203057,16.8,1026.3,34,151,11.0,0.6,10474.0
57687,20230511203057,34.9,1010.6,65,229,14.7,0.6,10417.2
57745,20230511203057,26.7,1025.4,34,219,12.2,0.8,10470.2
57749,20230511203057,15.6,1009.6,6,188,3.6,1.5,10415.8
57752,20230511203057,4.8,1018.0,76,151,12.5,0.1,10236.4
57758,20230511203057,4.3,1023.2,35,210,8.0,1.4,10360.8
57761,20230511203057,17.4,1012.6,90,117,5.8,1.0,10351.7
57766,20230511203057,30.3,1013.7,50,268,11.6,0.6,10413.8
57774,20230511203057,18.8,1023.6,9,289,0.9,1.5,10263.3
57776,20230511203057,4.7,1007.7,36,62,8.1,1.4,10226.1
57779,20230511203057,29.6,1007.7,65,200,8.9,0.6,10498.0
57780,20230511203057,1.0,1013.3,47,311,2.1,1.2,10088.5
57841,20230511203057,24.6,1007.9,49,63,4.8,1.2,10045.1
57845,20230511203057,3.0,1008.5,46,3,8.4,0.0,10381.2
57853,20230511203057,8.8,1016.7,19,319,7.5,0.2,10311.5
57857,20230511203057,28.2,1017.3,91,317,6.7,1.2,10096.1
57860,20230511203057,32.6,1022.6,20,111,14.3,0.4,10235.3
57866,20230511203057,24.2,1005.1,20,180,1.8,0.8,10405.0
57872,20230511203057,15.2,1022.8,10,141,10.1,1.1,10151.9
57874,20230511203057,16.5,1012.5,73,166,10.4,0.2,10472.0
57889,20230511203057,4.6,1000.8,64,235,8.9,0.6,10397.6
57965,20230511203057,34.7,1026.4,73,317,3.1,0.7,10110.0
57972,20230511203057,31.4,1008.6,74,16,11.0,0.2,10442.1
57974,20230511203057,19.7,1002.8,83,153,12.8,0.6,10316.0
50936,20230511203057,10.7,1009.9,55,79,12.2,0.9,10105.5
50945,20230511203057,29.6,1024.0,73,338,11.0,1.3,10416.8
50948,20230511203057,25.6,1006.2,6,316,10.4,0.2,10301.8
50949,20230511203057,33.4,1015.2,35,27,7.7,1.2,10236.1
54041,20230511203057,14.9,1003.8,12,212,9.4,1.3,10404.1
54049,20230511203057,13.3,1007.3,79,51,4.3,0.2,10004.5
54063,20230511203057,32.5,1004.7,10,68,4.2,0.6,10014.2
54064,20230511203057,9.2,1012.9,51,300,5.6,0.8,10380.2
54142,20230511203057,19.6,1025.1,12,352,12.6,0.6,10472.8
54157,20230511203057,4.3,1002.8,89,248,8.3,0.6,10499.2
54161,20230511203057,22.5,1011.3,6,54,1.8,1.4,10091.5
54165,20230511203057,3.9,1005.5,80,356,12.6,0.1,10109.8
54171,20230511203057,1.1,1012.1,60,277,1.9,0.2,10248.6
54181,20230511203057,34.4,1019.8,47,259,9.1,0.2,10254.5
54186,20230511203057,19.2,1019.4,31,82,2.4,1.5,10108.7
54195,20230511203057,30.9,1013.3,72,4,8.5,0.6,10197.2
54260,20230511203057,10.9,1006.1,33,93,5.4,0.7,10359.6
54263,20230511203057,11.0,1005.0,25,112,6.3,1.0,10128.0
54266,20230511203057,18.8,1009.3,51,200,11.4,0.4,10262.4
54273,20230511203057,23.7,1023.0,72,293,7.5,0.6,10269.4
54276,20230511203057,16.1,1022.4,3,72,8.5,1.0,10148.1
54284,20230511203057,32.8,1020.3,33,24,9.3,0.8,10383.0
54285,20230511203057,18.8,1017.5,80,25,9.0,0.9,10489.2
54286,20230511203057,24.9,1003.0,34,215,3.7,0.0,10437.2
54292,20230511203057,28.1,1010.8,18,334,10.4,1.5,10205.4
54363,20230511203057,18.3,1004.1,17,320,13.4,1.3,10003.3
54374,20230511203057,7.5,1004.7,85,308,14.0,1.1,10380.0
54377,20230511203057,1.4,1024.8,57,217,6.3,0.5,10019.5
54386,20230511203057,11.9,1004.7,13,326,0.2,0.9,10481.3
58026,20230511203057,4.3,1021.3,91,17,0.9,1.5,10251.5
58027,20230511203057,8.0,1014.3,26,54,11.7,0.9,10450.4
58038,20230511203057,18.8,1016.6,22,120,12.4,0.1,10347.5
58040,20230511203057,34.5,1007.5,62,93,11.9,1.3,10479.9
58047,20230511203057,22.1,1012.6,52,280,1.1,0.1,10192.7
58130,20230511203057,24.2,1010.5,8,313,11.0,1.3,10062.4
58135,20230511203057,14.4,1014.6,56,87,7.3,1.2,10008.5
58138,20230511203057,32.7,1016.2,57,301,2.7,0.9,10017.8
58141,20230511203057,14.3,1012.1,94,110,0.5,1.2,10085.3
58143,20230511203057,10.6,1006.8,82,7,9.0,1.2,10191.1
58150,20230511203057,20.4,1016.8,93,121,2.0,1.1,10355.6
58158,20230511203057,18.4,1025.2,49,86,8.4,0.8,10083.2
58238,20230511203057,2.4,1006.8,23,310,7.6,0.4,10363.0
58241,20230511203057,22.2,1002.2,84,338,5.2,1.2,10045.1
58251,20230511203057,14.9,1006.0,90,216,3.0,1.0,10208.0
58252,20230511203057,31.7,1007.3,98,157,6.1,0.9,10413.2
58255,20230511203057,14.5,1000.1,33,249,3.4,1.4,10358.1
58259,20230511203057,33.3,1001.7,4,34,13.7,0.7,10228.4
58265,20230511203057,21.3,1007.3,82,54,5.8,0.6,10274.8
58343,20230511203057,34.1,1018.8,8,161,9.2,0.9,10021.1
58345,20230511203057,32.8,1023.4,84,140,1.0,0.3,10370.2
58354,20230511203057,21.3,1021.1,33,349,4.6,0.8,10150.9
58356,20230511203057,12.6,1026.0,100,184,2.8,0.0,10328.5
58358,20230511203057,2.7,1023.1,42,78,6.7,0.5,10322.4
57598,20230511203057,22.2,1009.3,11,296,1.4,0.9,10377.8
57696,20230511203057,28.6,1004.7,31,173,8.6,1.4,10225.7
57789,20230511203057,14.2,1003.5,90,97,7.7,0.4,10043.5
57793,20230511203057,14.8,1020.9,5,335,13.3,0.6,10012.9
57799,20230511203057,22.7,1021.4,97,231,0.9,0.3,10000.8
57894,20230511203057,23.6,1022.9,44,70,1.7,0.5,10426.7
57896,20230511203057,24.8,1006.5,59,129,4.2,0.8,10272.9
57993,20230511203057,3.6,1009.0,4,256,11.7,1.2,10461.5
