站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52679,20230518205057,25.9,1023.1,95,188,3.1,0.3,10187.6
52681,20230518205057,31.9,1024.7,48,215,2.0,1.3,10051.8
52787,20230518205057,4.2,1015.3,17,241,4.8,1.2,10121.8
52797,20230518205057,1.9,1021.2,79,282,3.5,0.9,10016.9
52884,20230518205057,20.2,1008.9,21,56,8.0,0.2,10120.5
52895,20230518205057,5.3,1019.6,60,244,1.9,1.4,10241.3
52983,20230518205057,22.9,1004.0,91,54,12.0,0.3,10243.2
52984,20230518205057,3.3,1023.7,22,304,8.4,0.4,10078.9
52986,20230518205057,5.5,1010.2,83,104,14.8,0.2,10188.7
52996,20230518205057,27.8,1005.8,42,77,8.0,1.3,10256.5
53821,20230518205057,15.7,1017.7,66,294,14.3,0.3,10290.4
53915,20230518205057,6.8,1006.6,89,244,2.4,1.3,10491.4
53923,20230518205057,21.7,1016.1,52,272,8.8,0.1,10300.6
56074,20230518205057,13.0,1009.7,63,120,5.6,1.5,10420.5
56080,20230518205057,9.5,1024.9,51,151,6.4,1.1,10081.7
56093,20230518205057,4.5,1018.0,55,102,4.1,0.6,10045.5
56096,20230518205057,29.6,1007.8,12,46,6.5,0.6,10390.4
57014,20230518205057,25.6,1017.6,100,224,8.5,0.9,10076.2
57996,20230518205057,33.0,1002.2,86,261,12.3,1.2,10415.0
59072,20230518205057,30.1,1014.5,59,236,3.0,0.4,10462.7
59082,20230518205057,5.1,1012.3,30,167,11.1,0.4,10175.6
59087,20230518205057,9.5,1011.5,77,134,5.3,1.1,10119.5
59088,20230518205057,33.9,1013.9,48,2,0.8,0.4,10015.5
59096,20230518205057,22.8,1010.5,37,161,12.6,1.4,10137.9
59097,20230518205057,30.3,1023.7,41,138,7.0,0.6,10213.1
59107,20230518205057,8.6,1019.4,36,252,6.9,1.1,10087.5
59116,20230518205057,4.4,1025.6,77,103,13.2,0.7,10256.2
59117,20230518205057,7.1,1000.3,9,173,12.8,0.4,10082.7
59271,20230518205057,9.9,1017.9,17,275,10.6,1.2,10126.0
59278,20230518205057,4.4,1004.0,64,282,4.7,0.7,10499.2
59280,20230518205057,34.7,1016.4,21,291,0.5,0.8,10017.5
59287,20230518205057,10.4,1023.7,100,247,8.2,1.1,10184.4
59289,20230518205057,30.0,1017.3,100,29,0.2,0.7,10344.8
59293,20230518205057,10.4,1023.1,30,119,0.8,1.3,10487.1
59294,20230518205057,4.3,1008.6,76,22,11.0,1.5,10452.0
59298,20230518205057,23.7,1025.6,20,125,2.0,1.4,10001.1
59303,20230518205057,30.3,1004.4,39,124,8.9,1.3,10366.7
59304,20230518205057,21.5,1006.7,70,283,3.5,0.7,10404.4
59306,20230518205057,0.1,1020.1,97,99,4.4,0.3,10031.4
59310,20230518205057,14.6,1016.1,39,14,6.9,1.3,10292.1
59316,20230518205057,33.0,1011.4,18,183,11.0,1.1,10485.6
59317,20230518205057,26.3,1025.6,46,314,5.5,0.6,10462.7
59324,20230518205057,30.0,1014.2,44,246,11.5,0.3,10199.5
59456,20230518205057,14.4,1012.3,11,208,13.6,1.2,10076.2
59462,20230518205057,8.2,1024.9,75,16,9.0,0.3,10050.6
59478,20230518205057,19.5,1006.8,3,294,9.5,1.5,10461.6
59485,20230518205057,18.9,1010.6,50,83,3.3,0.5,10257.6
59488,20230518205057,9.8,1016.9,67,150,14.9,1.2,10381.7
59493,20230518205057,0.9,1023.6,74,62,3.7,0.7,10491.8
59501,20230518205057,34.4,1005.9,82,341,13.9,0.8,10035.7
59658,20230518205057,13.6,1019.0,37,317,10.1,0.2,10476.9
59663,20230518205057,6.9,1023.1,14,246,6.7,1.1,10264.4
59664,20230518205057,26.8,1014.7,28,104,13.5,0.8,10039.2
59673,20230518205057,10.7,1003.4,38,253,14.0,0.3,10213.3
59754,20230518205057,31.0,1004.7,23,356,14.4,1.1,10420.5
57947,20230518205057,17.1,1017.7,90,193,13.0,1.0,10097.0
57957,20230518205057,19.7,1020.3,20,346,4.0,0.6,10217.3
57958,20230518205057,19.4,1018.8,71,211,4.8,1.5,10260.3
59021,20230518205057,6.0,1023.7,92,100,8.9,0.9,10165.2
59023,20230518205057,25.9,1020.7,47,232,12.1,0.4,10323.6
59027,20230518205057,3.8,1006.3,37,81,12.2,0.3,10462.1
59037,20230518205057,2.5,1000.9,91,164,5.2,0.8,10212.1
59046,20230518205057,24.8,1002.0,53,183,10.2,1.1,10093.8
59058,20230518205057,17.5,1014.1,57,200,3.1,0.7,10278.2
59065,20230518205057,4.2,1003.4,30,216,2.9,0.1,10010.3
59209,20230518205057,2.2,1015.7,77,118,12.6,1.1,10397.9
59211,20230518205057,6.6,1004.4,10,285,0.1,0.9,10296.8
59218,20230518205057,6.6,1015.1,97,302,6.5,0.4,10405.5
59228,20230518205057,24.6,1000.7,99,52,4.6,0.7,10001.9
59242,20230518205057,30.4,1025.6,18,189,7.0,1.0,10460.4
59254,20230518205057,2.6,1011.5,14,90,14.4,0.7,10094.2
59265,20230518205057,32.9,1017.3,97,114,4.5,0.4,10259.4
59417,20230518205057,25.4,1012.5,91,48,5.8,1.2,10363.7
59431,20230518205057,8.7,1011.9,22,202,6.7,1.4,10070.8
59446,20230518205057,8.6,1017.1,64,146,0.3,0.9,10338.9
59453,20230518205057,30.7,1024.9,85,346,14.2,0.0,10296.6
59626,20230518205057,8.8,1008.8,9,259,7.8,1.0,10331.1
59631,20230518205057,11.5,1009.2,21,203,11.1,0.9,10408.4
59632,20230518205057,21.2,1017.3,42,307,2.2,0.1,10378.2
59644,20230518205057,3.7,1011.1,23,315,4.0,0.6,10008.3
59647,20230518205057,3.6,1025.5,26,24,2.0,1.3,10380.8
56691,20230518205057,3.0,1015.0,84,55,2.7,0.7,10400.6
56693,20230518205057,24.4,1023.5,9,330,13.5,0.5,10006.9
56792,20230518205057,16.0,1023.0,97,205,14.6,0.6,10333.4
56793,20230518205057,11.2,1018.9,35,293,12.1,0.7,10051.8
57606,20230518205057,26.5,1003.5,73,61,8.2,1.5,10190.5
57614,20230518205057,12.5,1022.7,12,0,1.4,0.7,10445.4
57625,20230518205057,14.4,1009.7,66,149,3.3,0.5,10322.2
57647,20230518205057,22.5,1011.8,8,230,6.4,0.9,10463.6
57707,20230518205057,32.4,1004.7,93,58,14.9,0.0,10258.9
57710,20230518205057,19.9,1007.7,52,124,13.6,1.0,10046.7
57712,20230518205057,11.5,1011.8,20,331,5.8,0.8,10401.4
57718,20230518205057,9.2,1019.7,8,36,13.3,1.4,10253.4
57722,20230518205057,2.0,1007.2,42,173,11.1,1.3,10283.9
57729,20230518205057,29.2,1022.0,87,95,7.2,0.2,10290.1
57731,20230518205057,3.8,1006.7,36,81,8.8,1.5,10349.1
57741,20230518205057,21.6,1006.3,78,101,4.3,0.8,10245.9
57803,20230518205057,31.4,1008.0,17,343,5.9,0.9,10442.1
57805,20230518205057,11.9,1000.5,73,33,4.5,1.1,10147.6
57806,20230518205057,10.3,1005.4,20,159,0.3,0.3,10038.6
57816,20230518205057,34.9,1002.1,58,259,5.9,0.2,10229.6
57825,20230518205057,21.4,1000.7,3,60,7.4,0.6,10165.8
57827,20230518205057,14.5,1018.4,66,274,7.4,1.3,10053.6
57832,20230518205057,24.9,1023.3,21,190,9.9,1.5,10393.2
57839,20230518205057,22.6,1005.5,16,6,1.6,0.4,10240.8
57840,20230518205057,33.5,1017.6,71,252,3.3,1.2,10226.0
57902,20230518205057,11.7,1005.9,70,143,2.6,1.4,10277.2
57906,20230518205057,8.6,1004.3,90,84,2.2,0.9,10434.8
57907,20230518205057,29.3,1026.0,37,96,10.3,0.7,10446.5
57910,20230518205057,26.9,1013.1,62,37,8.9,0.3,10284.9
57912,20230518205057,6.0,1001.0,96,94,0.4,0.8,10126.1
57916,20230518205057,34.6,1017.5,28,325,2.5,1.2,10263.2
57922,20230518205057,11.4,1006.5,76,183,12.8,1.2,10111.6
57926,20230518205057,31.5,1026.0,75,80,9.3,1.5,10431.0
57932,20230518205057,29.1,1002.6,33,199,3.3,0.3,10174.5
59758,20230518205057,20.8,1021.8,24,202,9.3,1.1,10291.5
59838,20230518205057,20.3,1016.2,69,120,14.5,1.1,10475.2
59845,20230518205057,23.1,1025.2,95,76,7.5,0.5,10252.4
59849,20230518205057,32.5,1020.3,59,5,8.1,0.2,10091.3
59855,20230518205057,19.2,1001.7,62,264,1.2,0.5,10386.2
59948,20230518205057,3.4,1024.6,86,148,5.3,0.9,10091.9
59954,20230518205057,9.0,1015.3,92,103,5.8,0.1,10141.2
59981,20230518205057,8.0,1006.3,89,97,11.7,0.2,10296.7
53399,20230518205057,0.1,1019.1,31,5,6.0,0.4,10347.7
53593,20230518205057,33.4,1001.2,48,260,1.5,0.8,10068.1
53698,20230518205057,32.6,1020.4,9,109,8.9,1.5,10199.5
53798,20230518205057,6.1,1018.9,25,24,9.7,0.8,10490.7
54308,20230518205057,26.6,1006.4,57,277,0.5,1.1,10181.0
54311,20230518205057,10.5,1008.1,56,349,10.8,0.6,10422.2
54401,20230518205057,30.3,1008.8,31,33,7.9,1.4,10265.4
54405,20230518205057,5.2,1013.0,60,150,2.9,0.3,10496.0
54423,20230518205057,7.0,1023.1,49,265,1.5,0.1,10061.7
54429,20230518205057,9.4,1016.4,97,199,2.5,1.5,10044.7
54436,20230518205057,14.9,1022.7,2,180,14.7,0.7,10326.5
54449,20230518205057,25.3,1014.9,21,206,11.6,0.7,10485.1
54518,20230518205057,26.9,1017.8,76,105,11.9,0.3,10401.3
54534,20230518205057,12.3,1014.2,85,199,7.6,0.0,10462.9
54535,20230518205057,11.4,1014.5,31,270,4.2,0.8,10460.6
54539,20230518205057,15.1,1012.9,9,17,9.3,0.4,10017.7
54602,20230518205057,21.3,1002.1,85,300,2.9,0.7,10176.5
54606,20230518205057,23.9,1002.0,61,108,1.7,0.9,10389.7
54618,20230518205057,28.4,1005.4,51,171,11.7,0.5,10259.0
54624,20230518205057,12.4,1017.9,97,213,3.8,0.4,10431.4
54705,20230518205057,27.0,1000.9,91,355,9.7,1.1,10443.9
53898,20230518205057,14.2,1007.6,95,138,12.3,0.6,10088.4
53986,20230518205057,25.8,1017.6,20,189,8.3,1.3,10205.2
57051,20230518205057,0.9,1024.9,35,95,7.5,1.5,10207.3
57067,20230518205057,4.2,1004.5,44,238,2.2,0.1,10391.7
57071,20230518205057,5.3,1011.5,2,320,4.7,1.5,10345.2
57077,20230518205057,32.3,1024.7,50,273,0.5,1.2,10379.5
57083,20230518205057,0.8,1025.7,44,152,4.8,0.1,10180.8
57084,20230518205057,6.1,1015.5,29,328,4.8,0.7,10158.7
57089,20230518205057,8.9,1008.4,32,151,1.9,0.1,10149.4
57091,20230518205057,1.6,1025.0,23,169,8.2,0.3,10484.1
57156,20230518205057,26.2,1013.9,58,18,13.6,0.0,10419.8
57178,20230518205057,20.8,1006.1,84,98,14.4,1.5,10110.8
57181,20230518205057,29.2,1001.7,37,246,14.6,0.0,10046.7
57193,20230518205057,22.5,1025.0,54,314,3.5,1.5,10413.2
57285,20230518205057,16.7,1025.5,82,220,4.4,0.6,10493.4
57290,20230518205057,12.0,1000.7,66,147,12.6,0.4,10180.0
57297,20230518205057,20.4,1016.2,77,296,4.9,0.0,10197.0
58005,20230518205057,34.9,1014.9,44,104,14.1,0.8,10310.7
58111,20230518205057,12.1,1012.3,78,99,12.6,1.1,10369.8
58208,20230518205057,12.6,1009.4,54,193,14.2,0.7,10253.7
50136,20230518205057,29.6,1016.7,50,282,13.1,0.1,10202.1
50246,20230518205057,15.3,1015.2,93,149,7.6,1.1,10311.9
50247,20230518205057,23.9,1020.9,97,79,5.7,0.6,10331.6
50349,20230518205057,15.7,1011.8,62,338,3.4,1.4,10361.6
50353,20230518205057,0.8,1002.8,36,338,10.1,0.8,10274.1
50442,20230518205057,16.6,1010.2,99,75,10.6,1.4,10222.3
50468,20230518205057,21.6,1012.8,43,354,1.2,0.7,10290.8
50557,20230518205057,1.0,1000.8,52,87,4.8,1.2,10389.4
50564,20230518205057,19.9,1007.4,81,251,1.2,0.3,10106.0
50656,20230518205057,8.7,1018.1,51,90,11.5,0.8,10351.7
50658,20230518205057,31.2,1008.8,66,88,7.1,0.4,10266.2
50674,20230518205057,23.4,1002.7,17,136,6.2,0.7,10119.0
50739,20230518205057,21.5,1025.4,33,214,1.3,0.4,10308.7
50742,20230518205057,33.8,1025.4,68,145,8.3,0.1,10098.3
50745,20230518205057,1.6,1009.1,17,194,1.4,1.3,10385.5
50756,20230518205057,2.3,1021.6,45,32,8.8,0.8,10485.3
50758,20230518205057,15.7,1015.7,97,154,11.6,0.9,10181.2
50774,20230518205057,18.3,1006.8,67,258,7.5,0.9,10184.6
50778,20230518205057,28.5,1002.4,3,40,2.6,0.6,10028.6
50788,20230518205057,29.5,1020.7,69,110,14.3,0.1,10305.3
50844,20230518205057,14.9,1008.7,36,126,0.9,0.0,10302.4
50853,20230518205057,3.5,1025.7,63,216,6.0,0.4,10202.4
50854,20230518205057,10.9,1016.4,23,187,6.8,1.3,10467.2
50862,20230518205057,7.3,1001.0,47,97,9.7,0.3,10137.1
50873,20230518205057,23.5,1021.2,74,247,6.1,1.3,10461.9
50877,20230518205057,26.7,1024.0,19,300,6.2,0.8,10080.0
50888,20230518205057,22.5,1002.6,77,144,12.7,1.4,10049.4
50950,20230518205057,29.8,1006.3,24,192,12.1,1.4,10181.4
50953,20230518205057,21.8,1002.2,49,91,2.1,0.5,10461.3
50955,20230518205057,23.9,1017.9,5,137,7.9,1.4,10152.2
50963,20230518205057,30.1,1011.5,20,210,6.8,1.1,10245.5
50968,20230518205057,32.8,1009.0,50,194,7.1,0.5,10417.8
50973,20230518205057,34.8,1008.5,20,170,13.4,1.1,10260.2
50978,20230518205057,12.3,1024.6,13,11,12.5,0.8,10325.5
50983,20230518205057,18.5,1006.8,12,232,10.0,0.6,10167.6
54094,20230518205057,20.4,1008.2,13,17,7.4,1.0,10499.9
54096,20230518205057,14.5,1002.2,51,187,13.2,0.9,10439.1
57251,20230518205057,12.5,1012.4,25,23,8.2,1.2,10040.7
57256,20230518205057,26.2,1024.2,68,148,0.0,0.2,10433.3
57259,20230518205057,27.1,1022.2,48,140,9.1,0.4,10197.5
57265,20230518205057,25.0,1016.9,1,123,11.1,0.6,10245.7
57278,20230518205057,19.3,1011.2,54,253,11.1,0.1,10194.4
57279,20230518205057,21.7,1004.7,55,92,2.4,1.4,10076.1
57355,20230518205057,7.8,1013.9,47,176,11.7,0.5,10212.5
57358,20230518205057,22.4,1012.2,86,6,13.3,0.2,10478.1
57359,20230518205057,20.6,1009.3,46,291,6.0,0.6,10243.7
57363,20230518205057,0.0,1001.4,93,296,9.8,1.1,10478.2
57378,20230518205057,11.4,1021.3,95,109,12.7,0.4,10078.8
57381,20230518205057,21.2,1000.2,27,77,4.5,0.4,10237.0
57395,20230518205057,30.4,1012.5,78,295,3.8,0.6,10063.8
57399,20230518205057,9.9,1010.9,24,180,0.5,0.7,10277.0
57439,20230518205057,16.1,1024.6,11,39,13.9,0.8,10079.1
57445,20230518205057,14.7,1019.6,59,15,13.3,0.5,10473.6
57447,20230518205057,34.6,1011.4,61,19,4.9,1.3,10303.6
57458,20230518205057,0.3,1010.9,5,28,3.8,1.5,10205.4
57461,20230518205057,14.0,1013.2,51,20,1.5,0.0,10017.3
57476,20230518205057,13.7,1001.1,60,354,1.2,0.2,10068.5
57482,20230518205057,5.9,1015.2,67,98,5.6,0.6,10119.7
57483,20230518205057,31.6,1022.0,76,4,2.9,1.1,10474.9
57493,20230518205057,24.8,1007.1,95,44,1.0,0.0,10080.5
57494,20230518205057,1.9,1014.1,96,352,2.2,0.2,10424.4
57545,20230518205057,23.6,1001.1,1,133,3.3,1.0,10158.4
57573,20230518205057,16.5,1020.7,1,58,5.9,0.3,10233.1
57581,20230518205057,34.1,1015.7,29,299,11.8,0.2,10332.8
57583,20230518205057,0.8,1015.0,40,63,7.8,1.0,10437.7
57595,20230518205057,22.6,1022.5,47,118,11.7,1.4,10026.6
58402,20230518205057,16.9,1023.7,36,344,10.6,1.5,10132.0
58407,20230518205057,30.7,1012.3,38,135,7.0,0.1,10261.9
58500,20230518205057,7.8,1019.6,42,248,1.3,0.0,10255.6
57554,20230518205057,9.1,1023.6,64,153,5.6,1.0,10460.9
57562,20230518205057,33.6,1013.6,56,308,2.1,0.6,10496.6
57574,20230518205057,3.7,1012.7,15,45,9.0,0.8,10086.7
57584,20230518205057,4.4,1011.4,19,174,1.3,1.5,10367.5
57642,20230518205057,11.7,1019.4,51,162,0.7,0.5,10377.4
57649,20230518205057,29.8,1017.8,100,319,8.2,0.6,10366.3
57655,20230518205057,30.5,1007.6,92,34,2.5,0.6,10231.2
57662,20230518205057,16.5,1006.0,81,252,8.1,1.1,10140.2
57669,20230518205057,2.9,1013.5,62,255,10.2,0.7,10442.0
57671,20230518205057,6.4,1021.5,65,83,0.0,1.5,10017.0
57673,20230518205057,7.4,1006.6,35,109,6.9,1.4,10291.9
57679,20230518205057,1.8,1020.4,5,165,14.6,1.2,10153.6
57682,20230518205057,11.4,1006.2,85,126,5.0,0.6,10302.2
57687,20230518205057,1.7,1007.1,3,351,3.6,0.2,10153.4
57745,20230518205057,26.9,1016.6,3,163,5.9,0.4,10293.5
57749,20230518205057,14.8,1002.4,90,148,10.0,0.1,10216.7
57752,20230518205057,3.9,1006.3,43,98,2.1,0.7,10378.2
57758,20230518205057,23.0,1013.7,10,155,3.8,1.1,10146.3
57761,20230518205057,3.1,1010.6,74,156,6.7,0.3,10467.9
57766,20230518205057,2.8,1003.1,9,248,3.2,0.9,10383.8
57774,20230518205057,15.1,1016.9,82,161,7.8,1.5,10492.7
57776,20230518205057,6.4,1023.2,16,4,3.1,0.0,10262.2
57779,20230518205057,5.5,1012.7,38,347,6.9,1.5,10368.7
57780,20230518205057,13.1,1007.5,59,15,0.6,0.7,10174.9
57841,20230518205057,21.1,1007.1,16,254,6.1,0.0,10116.5
57845,20230518205057,15.8,1012.7,16,312,2.6,0.6,10293.5
57853,20230518205057,33.7,1005.7,68,120,4.4,0.4,10256.7
57857,20230518205057,34.5,1024.2,95,324,0.8,0.0,10107.2
57860,20230518205057,2.4,1001.4,48,37,8.6,1.4,10193.0
57866,20230518205057,18.6,1010.6,40,270,13.5,0.6,10218.4
57872,20230518205057,21.9,1002.3,51,23,9.5,0.5,10045.5
57874,20230518205057,7.7,1004.8,83,177,14.1,1.2,10352.2
57889,20230518205057,1.8,1002.9,34,267,9.8,1.2,10337.5
57965,20230518205057,22.1,1022.4,61,135,10.7,1.5,10368.1
57972,20230518205057,25.8,1014.2,8,118,4.6,0.5,10364.8
57974,20230518205057,8.4,1010.3,38,123,5.2,0.7,10005.5
50936,20230518205057,11.2,1026.1,55,4,12.7,1.1,10248.6
50945,20230518205057,20.2,1012.9,93,154,11.6,0.5,10473.8
50948,20230518205057,23.0,1010.4,76,300,6.2,0.2,10312.2
50949,20230518205057,17.5,1010.4,64,113,12.4,0.4,10449.5
54041,20230518205057,22.1,1016.0,31,279,1.8,1.2,10466.1
54049,20230518205057,19.4,1011.9,32,54,4.3,0.3,10446.3
54063,20230518205057,17.4,1004.1,43,45,8.3,0.1,10225.1
54064,20230518205057,6.8,1018.3,88,27,4.9,0.2,10277.4
54142,20230518205057,26.7,1021.8,50,20,2.3,1.1,10232.9
54157,20230518205057,29.7,1009.8,40,12,14.2,1.0,10254.2
54161,20230518205057,24.9,1008.4,60,89,12.2,1.3,10126.8
54165,20230518205057,14.8,1006.0,44,34,12.5,0.2,10140.5
54171,20230518205057,2.2,1013.2,75,251,3.5,0.3,10106.7
54181,20230518205057,11.6,1025.9,76,233,12.9,0.3,10124.8
54186,20230518205057,11.0,1017.7,17,350,13.3,0.3,10212.8
54195,20230518205057,4.9,1015.3,46,213,10.0,0.4,10321.2
54260,20230518205057,29.7,1018.0,82,92,10.3,1.5,10218.6
54263,20230518205057,0.9,1020.5,60,189,4.4,0.2,10098.4
54266,20230518205057,17.7,1020.3,53,8,9.3,1.2,10102.8
54273,20230518205057,32.5,1021.0,71,32,7.5,0.3,10033.4
54276,20230518205057,7.7,1020.1,67,84,12.8,0.3,10181.9
54284,20230518205057,10.8,1012.2,65,280,14.2,0.7,10445.7
54285,20230518205057,13.0,1013.2,76,305,11.5,0.7,10156.1
54286,20230518205057,7.3,1024.9,24,345,4.6,0.5,10149.4
54292,20230518205057,21.4,1023.8,68,318,12.1,1.3,10448.7
54363,20230518205057,27.9,1005.0,65,233,4.2,0.4,10195.0
54374,20230518205057,15.2,1024.4,75,226,11.6,0.9,10066.6
54377,20230518205057,25.6,1011.6,5,184,8.2,1.1,10182.0
54386,20230518205057,9.9,1006.2,51,32,14.2,0.2,10025.5
58026,20230518205057,25.7,1012.5,59,354,9.0,0.6,10090.8
58027,20230518205057,2.2,1022.0,53,262,5.6,1.0,10014.0
58038,20230518205057,33.2,1006.0,40,58,11.3,0.7,10324.0
58040,20230518205057,0.3,1016.7,36,264,10.4,1.3,10462.0
58047,20230518205057,33.6,1024.7,81,321,11.5,0.2,10160.6
58130,20230518205057,18.8,1026.2,28,164,11.4,0.3,10139.5
58135,20230518205057,30.3,1016.5,68,5,9.2,0.6,10432.4
58138,20230518205057,9.2,1025.6,10,32,3.3,0.4,10440.8
58141,20230518205057,28.2,1003.9,59,195,9.3,1.0,10127.3
58143,20230518205057,25.9,1020.0,28,248,9.2,0.6,10086.2
58150,20230518205057,3.3,1022.1,31,39,4.6,0.9,10127.0
58158,20230518205057,0.7,1024.6,85,297,1.2,1.4,10156.3
58238,20230518205057,4.9,1017.7,31,196,7.8,1.2,10351.2
58241,20230518205057,28.3,1007.2,72,342,1.2,0.2,10000.8
58251,20230518205057,34.5,1002.0,15,325,9.1,0.1,10102.2
58252,20230518205057,22.8,1023.4,26,109,0.2,1.4,10163.4
58255,20230518205057,26.0,1016.6,80,111,10.0,1.0,10024.8
58259,20230518205057,22.1,1010.4,23,313,13.7,0.5,10131.5
58265,20230518205057,0.2,1007.6,39,238,10.1,0.0,10044.6
58343,20230518205057,0.1,1007.6,20,103,9.6,0.1,10218.4
58345,20230518205057,12.8,1018.2,43,135,1.5,0.1,10137.2
58354,20230518205057,8.9,1001.0,79,76,14.2,0.4,10298.5
58356,20230518205057,13.2,1006.3,90,278,9.4,1.1,10078.0
58358,20230518205057,9.7,1002.3,12,71,3.5,0.7,10090.0
57598,20230518205057,9.0,1016.5,91,63,3.7,0.4,10114.3
57696,20230518205057,9.5,1004.7,30,211,4.5,0.7,10103.3
57789,20230518205057,7.9,1011.6,22,218,5.9,0.2,10112.3
57793,20230518205057,23.8,1024.4,86,2,2.5,1.2,10163.9
57799,20230518205057,28.3,1008.1,20,175,1.1,0.1,10266.5
57894,20230518205057,25.3,1022.5,30,204,5.5,0.2,10215.1
57896,20230518205057,22.7,1007.4,49,151,8.0,0.5,10235.5
57993,20230518205057,19.1,1001.7,58,105,2.1,0.6,10157.2
