站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58737,20230518210622,31.8,1008.5,26,254,3.7,1.5,10300.7
58744,20230518210622,4.3,1017.4,11,339,3.2,1.3,10055.6
58754,20230518210622,2.4,1016.4,64,91,3.1,1.2,10248.7
58818,20230518210622,25.5,1006.4,3,9,12.8,1.4,10266.7
58820,20230518210622,7.8,1021.7,89,208,13.7,1.4,10437.2
58834,20230518210622,33.2,1024.8,96,310,6.9,0.1,10008.9
58837,20230518210622,8.6,1017.2,71,165,2.3,1.3,10401.9
58843,20230518210622,21.8,1016.5,65,66,10.9,0.3,10094.2
58846,20230518210622,10.3,1004.3,68,306,7.0,0.3,10177.2
58847,20230518210622,8.2,1014.4,61,178,9.2,1.5,10149.0
58911,20230518210622,7.5,1020.8,90,195,11.2,0.4,10126.7
58918,20230518210622,19.3,1002.4,82,76,9.9,0.5,10204.7
58921,20230518210622,15.6,1012.6,59,122,7.9,1.3,10434.9
58926,20230518210622,27.6,1025.7,35,33,5.2,0.6,10343.9
58927,20230518210622,0.7,1019.2,21,170,1.5,0.5,10258.0
58931,20230518210622,23.6,1013.3,39,186,12.3,0.7,10091.1
58933,20230518210622,7.0,1016.4,46,107,8.5,0.7,10263.9
58936,20230518210622,11.1,1003.4,99,358,6.7,0.9,10014.5
58944,20230518210622,7.8,1017.4,84,247,3.1,0.7,10178.4
59113,20230518210622,7.4,1009.9,57,67,9.0,0.6,10237.9
59126,20230518210622,22.3,1021.3,62,111,13.7,1.0,10126.3
59133,20230518210622,0.9,1006.1,70,199,0.0,0.3,10183.9
59134,20230518210622,17.0,1000.9,90,50,13.4,0.0,10480.2
59321,20230518210622,21.6,1019.4,41,46,4.6,0.4,10045.0
52323,20230518210622,2.2,1024.4,92,243,11.2,1.2,10365.1
52418,20230518210622,25.5,1000.0,26,164,3.1,0.6,10094.9
52424,20230518210622,4.7,1020.6,74,83,2.0,1.5,10047.6
52436,20230518210622,34.4,1016.1,8,244,2.1,0.3,10300.5
52446,20230518210622,5.8,1011.5,36,285,4.0,1.1,10265.8
52447,20230518210622,9.3,1018.0,55,214,10.0,0.0,10177.4
52533,20230518210622,12.3,1008.3,46,207,4.4,1.5,10249.9
52546,20230518210622,26.4,1002.8,20,345,2.9,0.7,10484.0
52652,20230518210622,24.9,1001.4,92,199,7.2,0.3,10470.5
52661,20230518210622,16.1,1006.3,85,38,9.3,0.7,10134.5
52674,20230518210622,4.2,1024.3,7,219,10.1,0.4,10415.9
52679,20230518210622,16.5,1020.0,73,285,6.5,0.4,10385.5
52681,20230518210622,1.1,1002.4,93,99,14.5,1.1,10249.2
52787,20230518210622,25.7,1001.5,48,283,12.0,1.1,10002.9
52797,20230518210622,24.8,1024.9,31,182,9.7,0.5,10187.2
52884,20230518210622,34.9,1010.1,93,37,6.6,0.8,10032.6
52895,20230518210622,26.4,1015.8,57,59,7.7,0.4,10060.6
52983,20230518210622,4.7,1005.2,2,124,4.4,0.8,10495.1
52984,20230518210622,16.8,1010.8,35,333,5.8,0.0,10128.9
52986,20230518210622,28.8,1022.8,41,158,9.4,0.8,10215.2
52996,20230518210622,3.8,1001.9,22,95,0.7,1.4,10330.9
53821,20230518210622,9.2,1010.8,58,202,1.0,0.2,10208.2
53915,20230518210622,14.2,1002.0,39,92,9.4,0.0,10500.0
53923,20230518210622,31.7,1006.6,53,299,14.4,0.0,10088.2
56074,20230518210622,2.9,1004.2,78,31,7.8,1.1,10175.0
56080,20230518210622,0.8,1007.9,75,244,10.9,1.1,10207.9
56093,20230518210622,21.3,1025.4,98,47,10.4,1.1,10453.7
56096,20230518210622,27.1,1003.7,57,282,5.3,0.0,10088.6
57014,20230518210622,24.8,1013.7,85,16,3.1,1.3,10444.1
57996,20230518210622,16.6,1002.7,88,299,4.3,0.9,10014.8
59072,20230518210622,1.5,1023.3,15,235,9.2,1.1,10169.5
59082,20230518210622,0.6,1021.5,54,169,11.2,0.9,10066.3
59087,20230518210622,13.6,1017.9,71,115,2.3,0.2,10244.8
59088,20230518210622,7.6,1015.9,44,6,13.4,0.2,10156.8
59096,20230518210622,6.0,1009.5,42,262,14.6,1.5,10232.2
59097,20230518210622,1.3,1003.5,64,269,2.2,0.0,10258.8
59107,20230518210622,10.0,1008.7,96,74,4.8,0.5,10199.3
59116,20230518210622,21.6,1011.3,26,247,14.2,0.4,10451.7
59117,20230518210622,28.8,1021.8,12,176,0.0,0.0,10424.9
59271,20230518210622,10.7,1011.6,1,85,8.3,1.1,10437.5
59278,20230518210622,23.5,1001.2,18,164,0.9,1.2,10179.1
59280,20230518210622,22.9,1010.6,73,92,10.4,0.5,10475.2
59287,20230518210622,16.1,1014.8,5,125,7.1,1.5,10198.4
59289,20230518210622,0.2,1018.3,25,38,13.6,0.4,10204.4
59293,20230518210622,0.0,1007.9,34,9,7.3,1.5,10499.5
59294,20230518210622,5.0,1002.7,77,313,14.9,0.1,10122.7
59298,20230518210622,14.0,1010.8,37,4,1.8,0.8,10359.9
59303,20230518210622,3.6,1022.2,64,93,13.5,1.1,10267.6
59304,20230518210622,2.3,1022.8,91,93,0.5,0.3,10421.8
59306,20230518210622,18.9,1009.8,49,3,14.6,0.8,10375.8
59310,20230518210622,28.7,1001.0,86,344,7.4,0.1,10030.8
59316,20230518210622,32.4,1010.6,44,226,7.8,1.4,10314.3
59317,20230518210622,18.3,1012.8,35,87,11.3,0.8,10179.5
59324,20230518210622,5.5,1021.6,4,99,8.0,0.7,10253.5
59456,20230518210622,16.7,1025.3,72,47,5.5,0.4,10404.8
59462,20230518210622,34.3,1000.7,93,146,9.8,0.3,10194.4
59478,20230518210622,25.2,1021.4,64,163,9.4,0.5,10113.0
59485,20230518210622,0.3,1012.5,13,86,2.8,0.3,10279.5
59488,20230518210622,18.1,1014.6,40,130,14.9,0.2,10183.9
59493,20230518210622,23.2,1003.6,2,198,10.3,1.3,10224.6
59501,20230518210622,15.1,1003.3,77,151,12.9,0.7,10338.9
59658,20230518210622,25.0,1012.5,6,100,11.7,1.3,10157.3
59663,20230518210622,7.6,1020.2,36,328,0.8,0.3,10062.6
59664,20230518210622,3.1,1018.9,69,315,6.2,0.5,10177.3
59673,20230518210622,18.0,1019.1,70,230,4.9,0.5,10281.1
59754,20230518210622,27.7,1005.3,29,221,7.8,0.5,10404.0
57947,20230518210622,24.4,1023.0,93,355,9.2,0.0,10188.0
57957,20230518210622,3.7,1017.0,54,39,14.4,0.9,10451.2
57958,20230518210622,11.7,1020.2,81,214,0.9,1.3,10278.2
59021,20230518210622,7.7,1007.2,99,139,3.5,1.0,10299.1
59023,20230518210622,34.0,1013.1,75,105,7.3,0.7,10314.8
59027,20230518210622,15.6,1025.2,16,47,0.2,1.3,10410.4
59037,20230518210622,31.2,1001.2,5,15,8.7,1.2,10029.7
59046,20230518210622,31.9,1015.1,28,18,3.5,0.5,10482.5
59058,20230518210622,10.7,1000.3,91,348,12.4,0.0,10054.8
59065,20230518210622,20.3,1011.5,67,114,13.4,0.2,10221.3
59209,20230518210622,12.4,1000.3,12,275,9.7,1.5,10303.9
59211,20230518210622,31.3,1012.4,25,144,14.0,0.3,10394.6
59218,20230518210622,5.0,1015.3,93,319,14.1,0.6,10174.6
59228,20230518210622,8.8,1010.6,47,12,8.8,1.2,10357.9
59242,20230518210622,12.1,1008.1,60,261,0.1,0.6,10062.7
59254,20230518210622,4.8,1008.9,92,125,4.3,1.1,10497.7
59265,20230518210622,9.7,1003.6,14,282,5.6,0.9,10470.9
59417,20230518210622,20.3,1007.7,55,282,9.3,0.0,10305.4
59431,20230518210622,0.8,1003.9,53,66,1.1,0.3,10315.4
59446,20230518210622,17.5,1016.5,17,43,2.4,1.1,10134.5
59453,20230518210622,13.1,1006.7,20,55,0.0,0.0,10345.2
59626,20230518210622,8.3,1009.6,33,223,8.5,1.0,10062.3
59631,20230518210622,2.2,1017.1,44,22,5.2,1.1,10341.0
59632,20230518210622,31.9,1003.3,89,90,9.3,0.9,10278.2
59644,20230518210622,20.5,1008.3,95,237,4.7,0.5,10235.2
59647,20230518210622,8.0,1015.9,64,215,9.3,1.1,10308.2
56691,20230518210622,22.3,1020.3,80,289,2.1,0.6,10426.6
56693,20230518210622,27.8,1012.4,44,31,2.7,0.8,10292.3
56792,20230518210622,20.2,1017.3,67,12,11.1,0.5,10123.4
56793,20230518210622,30.3,1015.1,79,138,2.8,1.3,10280.8
57606,20230518210622,19.9,1020.0,77,231,7.5,0.8,10104.2
57614,20230518210622,24.1,1015.3,84,34,4.8,0.7,10148.1
57625,20230518210622,9.7,1003.8,39,262,5.6,0.0,10292.4
57647,20230518210622,21.2,1007.4,28,326,14.6,0.2,10436.2
57707,20230518210622,25.6,1020.4,52,39,9.2,1.1,10230.7
57710,20230518210622,27.2,1025.5,12,226,1.4,0.6,10280.2
57712,20230518210622,29.1,1021.5,58,233,13.8,0.7,10045.3
57718,20230518210622,33.5,1021.3,42,242,2.3,1.3,10219.2
57722,20230518210622,24.8,1004.4,78,349,8.0,1.2,10464.8
57729,20230518210622,22.3,1005.1,99,332,14.3,0.9,10344.7
57731,20230518210622,31.9,1006.0,3,23,8.5,1.5,10299.0
57741,20230518210622,14.9,1006.8,13,230,6.3,0.2,10047.3
57803,20230518210622,21.8,1016.2,26,239,0.6,0.2,10142.5
57805,20230518210622,4.1,1023.1,57,11,13.9,0.3,10177.1
57806,20230518210622,8.2,1003.5,14,184,13.0,1.5,10106.2
57816,20230518210622,19.5,1001.1,37,252,13.6,0.9,10298.4
57825,20230518210622,12.4,1023.7,48,188,13.4,0.4,10148.6
57827,20230518210622,32.4,1022.3,9,300,6.1,0.8,10494.6
57832,20230518210622,6.0,1007.8,47,287,14.6,0.3,10181.5
57839,20230518210622,12.3,1014.9,99,334,0.2,1.5,10372.2
57840,20230518210622,12.0,1025.8,2,270,14.5,0.0,10204.2
57902,20230518210622,31.9,1001.4,78,13,0.4,1.3,10342.8
57906,20230518210622,27.9,1015.7,98,348,2.5,0.7,10388.7
57907,20230518210622,3.7,1000.0,87,350,8.1,0.9,10211.6
57910,20230518210622,6.6,1016.4,36,274,1.2,1.2,10044.8
57912,20230518210622,0.5,1003.8,95,0,1.4,0.0,10144.7
57916,20230518210622,7.5,1025.4,71,354,11.1,1.5,10463.4
57922,20230518210622,33.0,1008.8,11,142,11.8,1.3,10002.2
57926,20230518210622,29.5,1019.8,62,125,11.2,0.8,10393.4
57932,20230518210622,22.1,1016.6,77,145,7.6,0.3,10145.9
59758,20230518210622,34.5,1013.0,91,130,10.4,0.4,10422.1
59838,20230518210622,15.7,1008.0,53,217,4.5,1.4,10002.4
59845,20230518210622,23.0,1013.8,37,316,5.3,1.3,10397.3
59849,20230518210622,11.2,1015.4,15,333,13.5,0.2,10132.2
59855,20230518210622,28.0,1021.0,56,353,6.2,0.5,10176.7
59948,20230518210622,33.3,1022.5,61,157,9.2,0.4,10095.1
59954,20230518210622,9.2,1022.9,70,14,14.4,0.1,10096.3
59981,20230518210622,32.7,1006.1,25,295,10.7,0.6,10150.6
53399,20230518210622,15.2,1008.8,92,205,4.8,1.1,10265.2
53593,20230518210622,29.8,1019.3,75,352,5.8,1.0,10453.3
53698,20230518210622,13.8,1016.6,68,129,8.2,0.0,10238.7
53798,20230518210622,17.2,1015.1,15,56,0.2,0.6,10198.8
54308,20230518210622,18.9,1025.6,58,224,11.4,0.8,10497.6
54311,20230518210622,20.8,1023.9,21,227,9.8,0.6,10460.2
54401,20230518210622,29.7,1014.8,81,119,3.4,1.1,10180.8
54405,20230518210622,6.0,1010.8,93,266,13.4,1.0,10327.8
54423,20230518210622,28.4,1012.6,20,50,2.7,0.0,10065.7
54429,20230518210622,21.7,1004.6,70,48,7.6,1.3,10157.5
54436,20230518210622,20.1,1000.1,100,262,7.1,0.7,10157.5
54449,20230518210622,31.5,1001.1,91,175,12.1,1.4,10400.2
54518,20230518210622,0.9,1017.5,97,75,3.8,1.5,10287.4
54534,20230518210622,30.1,1013.3,6,273,7.2,1.0,10209.4
54535,20230518210622,16.3,1011.0,62,164,10.3,0.4,10067.0
54539,20230518210622,30.9,1005.6,1,181,12.4,0.6,10427.7
54602,20230518210622,17.9,1019.1,79,42,1.8,0.2,10021.4
54606,20230518210622,27.3,1018.7,97,338,3.7,0.5,10452.1
54618,20230518210622,9.4,1016.5,66,309,4.2,1.0,10196.5
54624,20230518210622,25.7,1020.1,97,42,13.0,1.2,10125.6
54705,20230518210622,0.3,1022.5,13,334,11.8,1.0,10091.9
53898,20230518210622,14.6,1012.2,7,86,11.1,1.0,10133.8
53986,20230518210622,28.1,1007.0,70,122,8.2,1.0,10133.7
57051,20230518210622,6.5,1020.1,10,23,4.9,1.3,10106.1
57067,20230518210622,23.7,1009.8,50,358,9.5,0.6,10339.5
57071,20230518210622,34.3,1015.9,1,3,12.3,0.3,10428.4
57077,20230518210622,30.7,1010.1,79,157,11.7,1.5,10024.3
57083,20230518210622,28.0,1011.2,23,136,9.5,0.7,10498.6
57084,20230518210622,16.5,1004.5,46,248,4.5,0.2,10317.7
57089,20230518210622,2.3,1008.5,11,105,1.5,1.4,10164.2
57091,20230518210622,9.1,1006.9,63,147,3.1,0.0,10311.9
57156,20230518210622,5.3,1009.7,68,151,2.6,0.5,10354.9
57178,20230518210622,1.3,1007.0,80,347,6.5,0.0,10375.8
57181,20230518210622,7.9,1018.8,14,183,3.3,0.3,10276.8
57193,20230518210622,8.5,1015.3,74,51,0.7,0.3,10257.8
57285,20230518210622,12.3,1014.5,87,102,2.2,0.5,10093.2
57290,20230518210622,7.0,1019.1,75,63,7.3,1.3,10164.9
57297,20230518210622,3.2,1026.3,39,264,0.3,1.5,10218.4
58005,20230518210622,30.0,1004.1,21,17,1.9,1.4,10385.5
58111,20230518210622,33.6,1001.6,51,19,6.3,0.8,10497.8
58208,20230518210622,7.7,1015.3,8,327,8.9,1.3,10251.1
50136,20230518210622,13.9,1008.0,54,144,11.5,1.5,10193.2
50246,20230518210622,1.6,1007.6,68,206,2.9,0.0,10491.8
50247,20230518210622,1.5,1002.4,24,127,11.7,1.3,10188.4
50349,20230518210622,33.1,1012.3,12,318,5.6,0.3,10228.7
50353,20230518210622,23.1,1009.5,69,233,8.7,0.5,10297.0
50442,20230518210622,33.1,1026.1,30,102,11.5,0.0,10262.8
50468,20230518210622,28.8,1015.3,25,43,12.2,0.0,10004.5
50557,20230518210622,19.5,1020.3,21,83,3.7,0.7,10045.8
50564,20230518210622,28.9,1016.0,100,223,10.3,1.2,10454.3
50656,20230518210622,22.3,1009.6,78,355,0.8,1.0,10057.8
50658,20230518210622,22.8,1002.7,51,237,14.5,1.1,10398.3
50674,20230518210622,6.8,1008.8,35,72,4.8,0.6,10484.7
50739,20230518210622,18.8,1002.3,29,73,4.0,0.4,10096.3
50742,20230518210622,18.2,1003.3,38,26,14.1,0.2,10302.8
50745,20230518210622,25.2,1023.2,3,136,3.4,1.3,10148.5
50756,20230518210622,24.3,1019.5,59,93,5.5,0.9,10248.2
50758,20230518210622,1.9,1020.6,53,271,3.9,1.3,10131.7
50774,20230518210622,16.2,1011.3,5,297,1.3,0.1,10408.5
50778,20230518210622,25.9,1008.0,49,258,13.7,0.7,10442.6
50788,20230518210622,22.6,1004.3,81,244,8.8,1.5,10018.6
50844,20230518210622,8.7,1016.6,28,178,13.7,0.0,10207.9
50853,20230518210622,0.1,1017.0,18,323,8.0,0.2,10140.9
50854,20230518210622,33.6,1001.2,57,89,12.7,0.0,10056.3
50862,20230518210622,7.3,1005.7,43,209,6.7,1.4,10265.1
50873,20230518210622,18.3,1015.3,9,342,0.1,0.7,10471.9
50877,20230518210622,33.2,1020.9,95,90,8.4,1.2,10453.6
50888,20230518210622,17.1,1001.8,26,129,10.5,0.9,10423.9
50950,20230518210622,10.5,1023.8,19,241,9.7,0.4,10431.0
50953,20230518210622,3.9,1011.0,42,132,10.0,0.9,10476.0
50955,20230518210622,4.2,1019.1,81,203,10.6,1.4,10405.0
50963,20230518210622,10.4,1026.0,51,159,7.8,0.3,10250.3
50968,20230518210622,25.4,1001.4,32,251,9.9,0.2,10411.1
50973,20230518210622,18.1,1004.0,20,173,9.7,0.8,10469.3
50978,20230518210622,7.5,1013.1,66,232,0.0,0.1,10492.4
50983,20230518210622,24.8,1005.3,65,190,11.4,1.0,10363.5
54094,20230518210622,10.0,1007.8,83,300,0.4,0.9,10416.1
54096,20230518210622,7.0,1006.8,29,322,12.6,1.1,10062.7
57251,20230518210622,34.9,1019.0,54,53,12.3,1.4,10244.0
57256,20230518210622,4.5,1017.0,77,41,8.9,0.0,10336.8
57259,20230518210622,15.3,1006.3,46,251,10.4,0.3,10347.5
57265,20230518210622,33.4,1010.8,88,324,10.6,1.1,10254.2
57278,20230518210622,19.1,1013.0,34,350,7.7,0.7,10140.9
57279,20230518210622,14.3,1003.2,14,16,7.5,0.9,10237.4
57355,20230518210622,28.5,1011.4,94,141,9.4,1.5,10270.6
57358,20230518210622,21.0,1005.3,9,239,11.1,0.8,10388.5
57359,20230518210622,11.4,1004.8,94,314,13.0,1.4,10489.1
57363,20230518210622,25.8,1008.0,1,310,7.3,0.5,10041.1
57378,20230518210622,9.5,1005.1,48,236,4.2,0.9,10305.1
57381,20230518210622,5.3,1017.7,14,65,0.2,1.0,10294.8
57395,20230518210622,26.7,1016.0,24,226,13.3,1.2,10392.4
57399,20230518210622,5.5,1016.5,6,5,11.0,0.1,10029.7
57439,20230518210622,26.5,1016.2,74,315,7.8,0.1,10482.6
57445,20230518210622,3.7,1023.9,41,250,9.8,1.0,10162.1
57447,20230518210622,33.1,1005.3,45,326,4.8,0.7,10301.8
57458,20230518210622,25.4,1020.1,94,91,3.1,1.0,10377.8
57461,20230518210622,16.9,1008.2,65,219,3.1,0.6,10359.7
57476,20230518210622,34.6,1025.1,67,282,2.7,0.6,10070.4
57482,20230518210622,6.8,1016.4,93,127,4.4,1.2,10412.3
57483,20230518210622,0.3,1003.7,99,310,4.3,1.1,10303.5
57493,20230518210622,14.1,1020.5,59,230,0.2,1.5,10380.0
57494,20230518210622,30.0,1001.8,16,15,2.6,1.3,10450.4
57545,20230518210622,29.0,1013.7,27,320,5.8,0.6,10126.6
57573,20230518210622,15.4,1006.6,54,299,11.3,0.4,10162.9
57581,20230518210622,3.2,1024.7,12,155,14.3,1.3,10040.6
57583,20230518210622,20.3,1006.1,7,223,6.1,0.2,10249.8
57595,20230518210622,21.9,1025.0,12,50,4.7,1.3,10108.8
58402,20230518210622,25.7,1024.2,31,321,1.3,1.5,10053.6
58407,20230518210622,1.7,1011.4,43,200,3.9,0.9,10143.8
58500,20230518210622,12.2,1011.1,34,341,2.5,1.5,10406.5
57554,20230518210622,31.1,1011.6,47,106,6.9,1.0,10080.7
57562,20230518210622,25.8,1004.7,92,236,0.5,0.1,10304.2
57574,20230518210622,25.2,1024.8,3,339,4.8,0.0,10034.7
57584,20230518210622,23.7,1003.9,68,231,7.7,0.4,10246.2
57642,20230518210622,12.9,1015.6,70,151,10.5,0.3,10017.6
57649,20230518210622,26.7,1001.5,86,282,2.3,1.2,10431.7
57655,20230518210622,10.0,1002.4,61,8,10.8,0.6,10226.5
57662,20230518210622,16.9,1000.1,40,17,5.7,1.4,10403.7
57669,20230518210622,0.7,1019.6,73,289,4.8,0.5,10075.3
57671,20230518210622,2.1,1001.4,50,169,3.4,0.7,10167.2
57673,20230518210622,8.7,1007.0,43,115,11.5,0.7,10220.6
57679,20230518210622,8.0,1000.5,85,33,2.4,0.7,10093.9
57682,20230518210622,22.6,1026.0,51,170,3.8,0.6,10043.0
57687,20230518210622,33.6,1023.3,45,193,12.7,1.4,10420.5
57745,20230518210622,14.3,1012.3,95,31,14.8,0.8,10348.9
57749,20230518210622,31.8,1017.4,95,200,5.7,0.6,10066.0
57752,20230518210622,16.8,1017.4,60,124,8.6,0.5,10171.1
57758,20230518210622,34.1,1019.1,48,75,10.4,0.7,10220.9
57761,20230518210622,33.9,1005.4,84,264,7.4,0.5,10265.7
57766,20230518210622,15.1,1015.2,79,260,5.9,0.0,10453.6
57774,20230518210622,15.8,1021.8,59,99,0.9,0.2,10415.4
57776,20230518210622,31.2,1007.4,3,293,1.7,0.1,10345.2
57779,20230518210622,31.0,1022.5,50,224,8.4,0.4,10315.7
57780,20230518210622,3.9,1001.8,69,44,8.0,0.2,10454.9
57841,20230518210622,32.2,1000.1,58,37,7.6,1.2,10294.1
57845,20230518210622,32.5,1000.8,73,232,1.9,1.4,10408.6
57853,20230518210622,1.3,1026.1,47,60,7.1,0.3,10033.9
57857,20230518210622,19.2,1014.1,67,328,4.6,1.4,10463.2
57860,20230518210622,11.7,1000.5,30,258,5.6,0.2,10348.4
57866,20230518210622,26.7,1020.6,33,149,9.6,0.8,10227.5
57872,20230518210622,4.2,1005.7,11,235,5.8,0.0,10256.1
57874,20230518210622,28.6,1020.5,33,351,8.6,1.0,10391.9
57889,20230518210622,11.5,1000.7,65,161,7.2,0.9,10105.5
57965,20230518210622,0.3,1022.1,7,124,9.0,0.2,10223.5
57972,20230518210622,10.0,1025.1,87,16,7.9,0.0,10142.8
57974,20230518210622,17.4,1017.5,32,191,1.0,1.5,10338.1
50936,20230518210622,32.9,1025.8,74,273,10.7,0.9,10387.6
50945,20230518210622,17.3,1001.2,78,291,6.6,0.8,10362.8
50948,20230518210622,10.5,1023.4,9,86,7.3,1.4,10006.4
50949,20230518210622,19.2,1008.7,19,213,9.9,1.3,10471.3
54041,20230518210622,23.9,1000.2,31,251,8.5,0.8,10123.5
54049,20230518210622,3.0,1007.0,44,183,12.8,1.2,10174.4
54063,20230518210622,13.7,1022.1,62,42,13.3,0.9,10464.6
54064,20230518210622,14.3,1000.7,4,162,1.1,1.0,10383.5
54142,20230518210622,5.1,1000.5,25,153,4.2,1.4,10298.7
54157,20230518210622,24.2,1007.4,81,333,1.0,1.5,10038.5
54161,20230518210622,15.3,1025.6,35,182,5.2,0.7,10381.9
54165,20230518210622,31.7,1006.3,85,323,13.7,0.0,10010.7
54171,20230518210622,26.6,1016.2,14,162,13.7,0.1,10494.8
54181,20230518210622,22.9,1017.2,24,73,1.4,1.5,10146.9
54186,20230518210622,29.4,1005.4,88,42,2.7,0.2,10273.9
54195,20230518210622,13.9,1001.1,33,347,14.0,0.0,10481.4
54260,20230518210622,12.5,1024.8,21,110,7.2,0.1,10009.2
54263,20230518210622,5.8,1015.4,32,314,12.3,0.2,10272.2
54266,20230518210622,26.6,1019.0,99,333,3.9,1.4,10056.5
54273,20230518210622,6.1,1015.0,24,279,8.1,0.7,10216.6
54276,20230518210622,30.6,1015.8,82,333,3.6,1.3,10186.6
54284,20230518210622,24.4,1017.6,81,311,1.2,1.5,10064.7
54285,20230518210622,19.3,1023.1,29,17,12.6,1.5,10456.8
54286,20230518210622,27.1,1017.0,19,305,7.5,0.5,10278.4
54292,20230518210622,32.2,1016.1,56,114,7.9,1.2,10187.0
54363,20230518210622,26.0,1017.2,75,216,2.5,0.6,10117.6
54374,20230518210622,7.6,1015.3,69,224,13.4,0.5,10203.5
54377,20230518210622,17.1,1015.9,93,289,9.1,1.4,10046.0
54386,20230518210622,26.2,1016.0,55,276,5.8,0.5,10387.6
58026,20230518210622,5.7,1026.0,50,147,8.4,0.0,10294.1
58027,20230518210622,4.9,1010.0,36,168,4.8,0.3,10194.8
58038,20230518210622,23.7,1021.7,27,336,12.8,0.2,10269.6
58040,20230518210622,1.5,1008.2,96,347,9.0,1.4,10333.6
58047,20230518210622,10.6,1002.6,27,90,5.9,1.2,10484.2
58130,20230518210622,4.1,1006.7,33,305,13.4,0.3,10299.1
58135,20230518210622,29.5,1013.5,31,19,2.9,1.3,10084.0
58138,20230518210622,1.7,1022.4,98,257,11.4,0.9,10053.6
58141,20230518210622,19.2,1021.0,30,224,0.6,0.3,10069.8
58143,20230518210622,29.3,1016.3,44,351,8.7,0.0,10185.7
58150,20230518210622,12.7,1006.2,26,141,12.4,0.4,10025.0
58158,20230518210622,21.4,1023.5,1,222,9.6,1.0,10485.6
58238,20230518210622,19.2,1024.3,57,76,14.0,0.9,10168.7
58241,20230518210622,34.5,1014.0,68,196,3.0,1.5,10362.9
58251,20230518210622,17.6,1011.9,48,294,8.8,1.2,10418.8
58252,20230518210622,7.2,1019.5,88,7,4.5,0.8,10450.5
58255,20230518210622,31.6,1010.0,73,74,13.3,0.1,10348.4
58259,20230518210622,17.2,1005.6,45,283,6.3,0.3,10426.2
58265,20230518210622,1.6,1015.9,19,84,11.5,1.3,10032.2
58343,20230518210622,4.5,1019.7,18,169,7.4,0.8,10386.1
58345,20230518210622,2.7,1011.6,70,134,3.6,0.1,10033.7
58354,20230518210622,10.7,1019.2,92,126,9.1,1.1,10013.8
58356,20230518210622,4.0,1008.1,14,0,2.7,1.2,10106.5
58358,20230518210622,17.0,1003.1,75,159,9.5,1.1,10263.6
57598,20230518210622,28.1,1002.8,9,162,4.4,0.5,10368.3
57696,20230518210622,25.0,1017.2,77,294,9.7,0.0,10449.9
57789,20230518210622,10.2,1012.2,76,266,6.0,0.0,10267.3
57793,20230518210622,3.1,1014.2,64,343,2.6,1.4,10398.8
57799,20230518210622,3.7,1001.8,55,111,13.1,1.4,10312.7
57894,20230518210622,18.0,1013.8,42,241,1.7,0.2,10283.1
57896,20230518210622,26.5,1010.2,21,16,5.1,1.1,10372.7
57993,20230518210622,34.6,1014.6,3,260,1.0,1.3,10395.4
